,sender,recipient,time,year,month,day,hour,minute,second
20402,1000,296,2004-05-12 20:43:17,2004,5,12,20,43,17
20403,378,644,2004-05-12 20:43:31,2004,5,12,20,43,31
20404,325,1033,2004-05-12 20:44:11,2004,5,12,20,44,11
20405,701,60,2004-05-12 20:44:48,2004,5,12,20,44,48
20406,741,758,2004-05-12 20:45:40,2004,5,12,20,45,40
20407,244,448,2004-05-12 20:46:58,2004,5,12,20,46,58
20408,808,244,2004-05-12 20:51:09,2004,5,12,20,51,9
20409,249,711,2004-05-12 20:51:55,2004,5,12,20,51,55
20410,204,498,2004-05-12 20:52:04,2004,5,12,20,52,4
20411,204,667,2004-05-12 20:53:07,2004,5,12,20,53,7
20412,204,250,2004-05-12 20:53:15,2004,5,12,20,53,15
20413,1000,495,2004-05-12 20:54:10,2004,5,12,20,54,10
20414,422,386,2004-05-12 20:57:22,2004,5,12,20,57,22
20415,400,463,2004-05-12 20:58:01,2004,5,12,20,58,1
20416,400,114,2004-05-12 21:01:19,2004,5,12,21,1,19
20417,101,1002,2004-05-12 21:01:30,2004,5,12,21,1,30
20418,242,823,2004-05-12 21:01:59,2004,5,12,21,1,59
20419,996,815,2004-05-12 21:02:41,2004,5,12,21,2,41
20420,770,101,2004-05-12 21:04:01,2004,5,12,21,4,1
20421,400,391,2004-05-12 21:04:11,2004,5,12,21,4,11
20422,770,783,2004-05-12 21:05:06,2004,5,12,21,5,6
20423,67,938,2004-05-12 21:06:49,2004,5,12,21,6,49
20424,1002,101,2004-05-12 21:06:55,2004,5,12,21,6,55
20425,770,975,2004-05-12 21:07:11,2004,5,12,21,7,11
20426,250,204,2004-05-12 21:07:32,2004,5,12,21,7,32
20427,12,391,2004-05-12 21:07:35,2004,5,12,21,7,35
20428,67,132,2004-05-12 21:07:49,2004,5,12,21,7,49
20429,12,766,2004-05-12 21:08:13,2004,5,12,21,8,13
20430,428,400,2004-05-12 21:09:26,2004,5,12,21,9,26
20431,12,527,2004-05-12 21:10:02,2004,5,12,21,10,2
20432,770,928,2004-05-12 21:10:02,2004,5,12,21,10,2
20433,928,296,2004-05-12 21:11:17,2004,5,12,21,11,17
20434,1004,1032,2004-05-12 21:12:53,2004,5,12,21,12,53
20435,561,250,2004-05-12 21:12:53,2004,5,12,21,12,53
20436,938,1035,2004-05-12 21:13:03,2004,5,12,21,13,3
20437,250,561,2004-05-12 21:13:55,2004,5,12,21,13,55
20438,928,714,2004-05-12 21:15:05,2004,5,12,21,15,5
20439,12,997,2004-05-12 21:15:19,2004,5,12,21,15,19
20440,938,67,2004-05-12 21:15:48,2004,5,12,21,15,48
20441,561,281,2004-05-12 21:17:37,2004,5,12,21,17,37
20442,1000,783,2004-05-12 21:19:57,2004,5,12,21,19,57
20443,1000,701,2004-05-12 21:20:24,2004,5,12,21,20,24
20444,1034,1036,2004-05-12 21:20:58,2004,5,12,21,20,58
20445,448,244,2004-05-12 21:21:01,2004,5,12,21,21,1
20446,1034,1036,2004-05-12 21:21:39,2004,5,12,21,21,39
20447,617,12,2004-05-12 21:21:46,2004,5,12,21,21,46
20448,768,593,2004-05-12 21:22:26,2004,5,12,21,22,26
20449,1000,1035,2004-05-12 21:23:19,2004,5,12,21,23,19
20450,8,1000,2004-05-12 21:23:38,2004,5,12,21,23,38
20451,1035,1000,2004-05-12 21:24:23,2004,5,12,21,24,23
20452,725,952,2004-05-12 21:24:47,2004,5,12,21,24,47
20453,67,938,2004-05-12 21:25:12,2004,5,12,21,25,12
20454,454,338,2004-05-12 21:26:44,2004,5,12,21,26,44
20455,271,277,2004-05-12 21:30:33,2004,5,12,21,30,33
20456,725,697,2004-05-12 21:31:30,2004,5,12,21,31,30
20457,44,770,2004-05-12 21:32:31,2004,5,12,21,32,31
20458,768,483,2004-05-12 21:34:56,2004,5,12,21,34,56
20459,1004,1008,2004-05-12 21:37:47,2004,5,12,21,37,47
20460,609,391,2004-05-12 21:38:04,2004,5,12,21,38,4
20461,1004,69,2004-05-12 21:38:35,2004,5,12,21,38,35
20462,625,662,2004-05-12 21:44:59,2004,5,12,21,44,59
20463,625,662,2004-05-12 21:45:01,2004,5,12,21,45,1
20464,625,662,2004-05-12 21:45:02,2004,5,12,21,45,2
20465,625,662,2004-05-12 21:45:03,2004,5,12,21,45,3
20466,625,662,2004-05-12 21:45:07,2004,5,12,21,45,7
20467,625,662,2004-05-12 21:45:12,2004,5,12,21,45,12
20468,1037,379,2004-05-12 21:45:28,2004,5,12,21,45,28
20469,286,991,2004-05-12 21:45:47,2004,5,12,21,45,47
20470,783,1004,2004-05-12 21:49:12,2004,5,12,21,49,12
20471,1004,783,2004-05-12 21:49:59,2004,5,12,21,49,59
20472,596,73,2004-05-12 21:51:04,2004,5,12,21,51,4
20473,783,1004,2004-05-12 21:51:31,2004,5,12,21,51,31
20474,286,400,2004-05-12 21:52:51,2004,5,12,21,52,51
20475,1004,783,2004-05-12 21:53:23,2004,5,12,21,53,23
20476,596,73,2004-05-12 21:55:40,2004,5,12,21,55,40
20477,783,1004,2004-05-12 21:56:42,2004,5,12,21,56,42
20478,1004,783,2004-05-12 21:57:21,2004,5,12,21,57,21
20479,939,975,2004-05-12 21:58:24,2004,5,12,21,58,24
20480,596,57,2004-05-12 21:58:45,2004,5,12,21,58,45
20481,621,55,2004-05-12 22:00:31,2004,5,12,22,0,31
20482,1022,144,2004-05-12 22:01:14,2004,5,12,22,1,14
20483,644,378,2004-05-12 22:01:34,2004,5,12,22,1,34
20484,725,707,2004-05-12 22:03:13,2004,5,12,22,3,13
20485,1008,1032,2004-05-12 22:03:19,2004,5,12,22,3,19
20486,1022,815,2004-05-12 22:05:09,2004,5,12,22,5,9
20487,958,704,2004-05-12 22:07:17,2004,5,12,22,7,17
20488,425,765,2004-05-12 22:07:49,2004,5,12,22,7,49
20489,704,958,2004-05-12 22:09:11,2004,5,12,22,9,11
20490,704,958,2004-05-12 22:09:58,2004,5,12,22,9,58
20491,1033,325,2004-05-12 22:13:24,2004,5,12,22,13,24
20492,617,966,2004-05-12 22:14:15,2004,5,12,22,14,15
20493,815,1022,2004-05-12 22:15:15,2004,5,12,22,15,15
20494,378,644,2004-05-12 22:16:07,2004,5,12,22,16,7
20495,617,966,2004-05-12 22:17:03,2004,5,12,22,17,3
20496,297,252,2004-05-12 22:17:05,2004,5,12,22,17,5
20497,1033,542,2004-05-12 22:17:50,2004,5,12,22,17,50
20498,297,337,2004-05-12 22:17:50,2004,5,12,22,17,50
20499,815,996,2004-05-12 22:18:12,2004,5,12,22,18,12
20500,88,701,2004-05-12 22:20:14,2004,5,12,22,20,14
20501,1033,548,2004-05-12 22:20:42,2004,5,12,22,20,42
20502,307,777,2004-05-12 22:23:22,2004,5,12,22,23,22
20503,617,681,2004-05-12 22:24:35,2004,5,12,22,24,35
20504,714,815,2004-05-12 22:26:04,2004,5,12,22,26,4
20505,975,939,2004-05-12 22:29:12,2004,5,12,22,29,12
20506,847,868,2004-05-12 22:30:11,2004,5,12,22,30,11
20507,681,617,2004-05-12 22:30:21,2004,5,12,22,30,21
20508,598,542,2004-05-12 22:30:55,2004,5,12,22,30,55
20509,334,1002,2004-05-12 22:32:03,2004,5,12,22,32,3
20510,1031,831,2004-05-12 22:33:42,2004,5,12,22,33,42
20511,834,758,2004-05-12 22:33:47,2004,5,12,22,33,47
20512,975,176,2004-05-12 22:34:04,2004,5,12,22,34,4
20513,975,41,2004-05-12 22:36:17,2004,5,12,22,36,17
20514,334,815,2004-05-12 22:36:53,2004,5,12,22,36,53
20515,975,144,2004-05-12 22:37:17,2004,5,12,22,37,17
20516,777,307,2004-05-12 22:37:52,2004,5,12,22,37,52
20517,277,468,2004-05-12 22:39:00,2004,5,12,22,39,0
20518,777,204,2004-05-12 22:39:59,2004,5,12,22,39,59
20519,777,405,2004-05-12 22:42:28,2004,5,12,22,42,28
20520,372,595,2004-05-12 22:43:36,2004,5,12,22,43,36
20521,372,314,2004-05-12 22:44:00,2004,5,12,22,44,0
20522,372,314,2004-05-12 22:44:21,2004,5,12,22,44,21
20523,372,391,2004-05-12 22:44:56,2004,5,12,22,44,56
20524,495,498,2004-05-12 22:47:08,2004,5,12,22,47,8
20525,495,498,2004-05-12 22:47:49,2004,5,12,22,47,49
20526,495,498,2004-05-12 22:48:03,2004,5,12,22,48,3
20527,176,975,2004-05-12 22:48:33,2004,5,12,22,48,33
20528,966,368,2004-05-12 22:48:59,2004,5,12,22,48,59
20529,495,1000,2004-05-12 22:49:10,2004,5,12,22,49,10
20530,447,1037,2004-05-12 22:50:31,2004,5,12,22,50,31
20531,758,834,2004-05-12 22:51:36,2004,5,12,22,51,36
20532,758,741,2004-05-12 22:53:04,2004,5,12,22,53,4
20533,73,596,2004-05-12 22:53:15,2004,5,12,22,53,15
20534,645,697,2004-05-12 22:53:28,2004,5,12,22,53,28
20535,368,966,2004-05-12 22:55:10,2004,5,12,22,55,10
20536,712,1037,2004-05-12 22:56:29,2004,5,12,22,56,29
20537,834,758,2004-05-12 22:56:51,2004,5,12,22,56,51
20538,997,12,2004-05-12 22:58:14,2004,5,12,22,58,14
20539,176,975,2004-05-12 22:58:42,2004,5,12,22,58,42
20540,176,297,2004-05-12 22:59:05,2004,5,12,22,59,5
20541,176,250,2004-05-12 22:59:16,2004,5,12,22,59,16
20542,176,928,2004-05-12 22:59:40,2004,5,12,22,59,40
20543,176,815,2004-05-12 22:59:52,2004,5,12,22,59,52
20544,176,277,2004-05-12 23:00:01,2004,5,12,23,0,1
20545,176,598,2004-05-12 23:00:20,2004,5,12,23,0,20
20546,815,176,2004-05-12 23:01:47,2004,5,12,23,1,47
20547,939,975,2004-05-12 23:02:36,2004,5,12,23,2,36
20548,758,638,2004-05-12 23:03:10,2004,5,12,23,3,10
20549,277,176,2004-05-12 23:03:21,2004,5,12,23,3,21
20550,176,815,2004-05-12 23:03:33,2004,5,12,23,3,33
20551,176,277,2004-05-12 23:03:41,2004,5,12,23,3,41
20552,997,12,2004-05-12 23:03:45,2004,5,12,23,3,45
20553,815,283,2004-05-12 23:05:02,2004,5,12,23,5,2
20554,277,176,2004-05-12 23:07:46,2004,5,12,23,7,46
20555,252,297,2004-05-12 23:08:38,2004,5,12,23,8,38
20556,176,277,2004-05-12 23:08:43,2004,5,12,23,8,43
20557,460,542,2004-05-12 23:08:59,2004,5,12,23,8,59
20558,277,176,2004-05-12 23:09:18,2004,5,12,23,9,18
20559,277,283,2004-05-12 23:09:37,2004,5,12,23,9,37
20560,1000,1035,2004-05-12 23:11:00,2004,5,12,23,11,0
20561,176,277,2004-05-12 23:11:23,2004,5,12,23,11,23
20562,1000,495,2004-05-12 23:12:26,2004,5,12,23,12,26
20563,975,176,2004-05-12 23:12:30,2004,5,12,23,12,30
20564,1000,8,2004-05-12 23:12:38,2004,5,12,23,12,38
20565,176,975,2004-05-12 23:13:04,2004,5,12,23,13,4
20566,204,777,2004-05-12 23:13:29,2004,5,12,23,13,29
20567,1004,277,2004-05-12 23:13:29,2004,5,12,23,13,29
20568,277,176,2004-05-12 23:14:11,2004,5,12,23,14,11
20569,176,277,2004-05-12 23:15:39,2004,5,12,23,15,39
20570,770,277,2004-05-12 23:16:39,2004,5,12,23,16,39
20571,277,1004,2004-05-12 23:16:52,2004,5,12,23,16,52
20572,277,176,2004-05-12 23:17:14,2004,5,12,23,17,14
20573,1033,823,2004-05-12 23:17:22,2004,5,12,23,17,22
20574,996,63,2004-05-12 23:17:30,2004,5,12,23,17,30
20575,176,277,2004-05-12 23:17:38,2004,5,12,23,17,38
20576,996,815,2004-05-12 23:18:28,2004,5,12,23,18,28
20577,277,176,2004-05-12 23:18:36,2004,5,12,23,18,36
20578,63,127,2004-05-12 23:18:45,2004,5,12,23,18,45
20579,176,277,2004-05-12 23:19:20,2004,5,12,23,19,20
20580,103,277,2004-05-12 23:19:26,2004,5,12,23,19,26
20581,63,73,2004-05-12 23:19:32,2004,5,12,23,19,32
20582,701,88,2004-05-12 23:19:50,2004,5,12,23,19,50
20583,1004,277,2004-05-12 23:20:04,2004,5,12,23,20,4
20584,1000,712,2004-05-12 23:20:07,2004,5,12,23,20,7
20585,204,725,2004-05-12 23:20:14,2004,5,12,23,20,14
20586,63,332,2004-05-12 23:20:22,2004,5,12,23,20,22
20587,277,176,2004-05-12 23:20:25,2004,5,12,23,20,25
20588,277,1004,2004-05-12 23:21:07,2004,5,12,23,21,7
20589,332,63,2004-05-12 23:21:34,2004,5,12,23,21,34
20590,996,815,2004-05-12 23:21:35,2004,5,12,23,21,35
20591,831,1031,2004-05-12 23:22:32,2004,5,12,23,22,32
20592,176,277,2004-05-12 23:23:09,2004,5,12,23,23,9
20593,67,63,2004-05-12 23:24:05,2004,5,12,23,24,5
20594,777,204,2004-05-12 23:24:30,2004,5,12,23,24,30
20595,297,176,2004-05-12 23:26:11,2004,5,12,23,26,11
20596,176,297,2004-05-12 23:27:05,2004,5,12,23,27,5
20597,1004,277,2004-05-12 23:27:51,2004,5,12,23,27,51
20598,701,1000,2004-05-12 23:28:48,2004,5,12,23,28,48
20599,297,283,2004-05-12 23:29:14,2004,5,12,23,29,14
20600,297,176,2004-05-12 23:29:19,2004,5,12,23,29,19
20601,41,975,2004-05-12 23:29:31,2004,5,12,23,29,31
20602,41,938,2004-05-12 23:29:47,2004,5,12,23,29,47
20603,41,595,2004-05-12 23:30:25,2004,5,12,23,30,25
20604,456,204,2004-05-12 23:30:29,2004,5,12,23,30,29
20605,498,204,2004-05-12 23:32:35,2004,5,12,23,32,35
20606,498,815,2004-05-12 23:32:57,2004,5,12,23,32,57
20607,498,495,2004-05-12 23:33:17,2004,5,12,23,33,17
20608,498,495,2004-05-12 23:34:16,2004,5,12,23,34,16
20609,498,495,2004-05-12 23:34:32,2004,5,12,23,34,32
20610,815,498,2004-05-12 23:35:13,2004,5,12,23,35,13
20611,391,325,2004-05-12 23:36:53,2004,5,12,23,36,53
20612,391,400,2004-05-12 23:37:04,2004,5,12,23,37,4
20613,498,815,2004-05-12 23:37:34,2004,5,12,23,37,34
20614,391,12,2004-05-12 23:37:59,2004,5,12,23,37,59
20615,701,1006,2004-05-12 23:44:33,2004,5,12,23,44,33
20616,27,481,2004-05-12 23:44:33,2004,5,12,23,44,33
20617,654,619,2004-05-12 23:44:56,2004,5,12,23,44,56
20618,291,393,2004-05-12 23:47:57,2004,5,12,23,47,57
20619,244,808,2004-05-12 23:52:17,2004,5,12,23,52,17
20620,1025,783,2004-05-12 23:53:44,2004,5,12,23,53,44
20621,272,605,2004-05-12 23:56:51,2004,5,12,23,56,51
20622,1038,402,2004-05-12 23:59:03,2004,5,12,23,59,3
20623,815,498,2004-05-13 00:02:38,2004,5,13,0,2,38
20624,323,400,2004-05-13 00:02:40,2004,5,13,0,2,40
20625,162,30,2004-05-13 00:03:55,2004,5,13,0,3,55
20626,725,204,2004-05-13 00:04:10,2004,5,13,0,4,10
20627,250,712,2004-05-13 00:09:46,2004,5,13,0,9,46
20628,145,349,2004-05-13 00:10:00,2004,5,13,0,10,0
20629,632,272,2004-05-13 00:10:15,2004,5,13,0,10,15
20630,145,1033,2004-05-13 00:13:49,2004,5,13,0,13,49
20631,346,995,2004-05-13 00:14:29,2004,5,13,0,14,29
20632,277,1004,2004-05-13 00:16:24,2004,5,13,0,16,24
20633,277,176,2004-05-13 00:16:43,2004,5,13,0,16,43
20634,741,758,2004-05-13 00:21:15,2004,5,13,0,21,15
20635,145,349,2004-05-13 00:21:40,2004,5,13,0,21,40
20636,176,277,2004-05-13 00:21:45,2004,5,13,0,21,45
20637,542,1033,2004-05-13 00:22:30,2004,5,13,0,22,30
20638,1004,277,2004-05-13 00:23:06,2004,5,13,0,23,6
20639,74,840,2004-05-13 00:25:05,2004,5,13,0,25,5
20640,84,765,2004-05-13 00:27:53,2004,5,13,0,27,53
20641,63,332,2004-05-13 00:29:25,2004,5,13,0,29,25
20642,277,176,2004-05-13 00:29:39,2004,5,13,0,29,39
20643,277,1004,2004-05-13 00:29:59,2004,5,13,0,29,59
20644,189,712,2004-05-13 00:31:13,2004,5,13,0,31,13
20645,189,144,2004-05-13 00:31:23,2004,5,13,0,31,23
20646,542,460,2004-05-13 00:31:59,2004,5,13,0,31,59
20647,1004,277,2004-05-13 00:33:18,2004,5,13,0,33,18
20648,325,391,2004-05-13 00:33:50,2004,5,13,0,33,50
20649,542,325,2004-05-13 00:34:30,2004,5,13,0,34,30
20650,277,1004,2004-05-13 00:35:42,2004,5,13,0,35,42
20651,325,542,2004-05-13 00:37:32,2004,5,13,0,37,32
20652,323,98,2004-05-13 00:38:19,2004,5,13,0,38,19
20653,1038,1039,2004-05-13 00:38:46,2004,5,13,0,38,46
20654,325,712,2004-05-13 00:39:26,2004,5,13,0,39,26
20655,596,73,2004-05-13 00:40:02,2004,5,13,0,40,2
20656,542,325,2004-05-13 00:42:59,2004,5,13,0,42,59
20657,712,325,2004-05-13 00:43:31,2004,5,13,0,43,31
20658,555,964,2004-05-13 00:44:54,2004,5,13,0,44,54
20659,712,189,2004-05-13 00:46:14,2004,5,13,0,46,14
20660,712,250,2004-05-13 00:46:47,2004,5,13,0,46,47
20661,1004,277,2004-05-13 00:47:51,2004,5,13,0,47,51
20662,1004,783,2004-05-13 00:48:42,2004,5,13,0,48,42
20663,783,1004,2004-05-13 00:49:00,2004,5,13,0,49,0
20664,1004,783,2004-05-13 00:49:33,2004,5,13,0,49,33
20665,176,277,2004-05-13 00:49:38,2004,5,13,0,49,38
20666,277,1004,2004-05-13 00:49:48,2004,5,13,0,49,48
20667,193,686,2004-05-13 00:49:48,2004,5,13,0,49,48
20668,250,712,2004-05-13 00:49:53,2004,5,13,0,49,53
20669,277,176,2004-05-13 00:49:58,2004,5,13,0,49,58
20670,1022,598,2004-05-13 00:50:26,2004,5,13,0,50,26
20671,176,277,2004-05-13 00:51:05,2004,5,13,0,51,5
20672,487,1026,2004-05-13 00:51:08,2004,5,13,0,51,8
20673,697,645,2004-05-13 00:52:09,2004,5,13,0,52,9
20674,1033,768,2004-05-13 00:52:23,2004,5,13,0,52,23
20675,783,1004,2004-05-13 00:53:22,2004,5,13,0,53,22
20676,277,176,2004-05-13 00:53:35,2004,5,13,0,53,35
20677,783,1025,2004-05-13 00:53:41,2004,5,13,0,53,41
20678,176,277,2004-05-13 00:54:58,2004,5,13,0,54,58
20679,783,1025,2004-05-13 00:56:58,2004,5,13,0,56,58
20680,277,176,2004-05-13 00:57:20,2004,5,13,0,57,20
20681,1004,783,2004-05-13 00:57:32,2004,5,13,0,57,32
20682,555,391,2004-05-13 00:58:52,2004,5,13,0,58,52
20683,991,1004,2004-05-13 01:00:22,2004,5,13,1,0,22
20684,323,645,2004-05-13 01:00:47,2004,5,13,1,0,47
20685,41,1040,2004-05-13 01:01:00,2004,5,13,1,1,0
20686,555,992,2004-05-13 01:01:00,2004,5,13,1,1,0
20687,41,1041,2004-05-13 01:01:06,2004,5,13,1,1,6
20688,41,1039,2004-05-13 01:01:22,2004,5,13,1,1,22
20689,934,128,2004-05-13 01:01:36,2004,5,13,1,1,36
20690,323,250,2004-05-13 01:01:50,2004,5,13,1,1,50
20691,1,1014,2004-05-13 01:01:53,2004,5,13,1,1,53
20692,934,460,2004-05-13 01:02:07,2004,5,13,1,2,7
20693,999,297,2004-05-13 01:02:32,2004,5,13,1,2,32
20694,176,277,2004-05-13 01:03:10,2004,5,13,1,3,10
20695,323,1042,2004-05-13 01:03:17,2004,5,13,1,3,17
20696,128,934,2004-05-13 01:04:46,2004,5,13,1,4,46
20697,74,617,2004-05-13 01:04:46,2004,5,13,1,4,46
20698,323,250,2004-05-13 01:04:51,2004,5,13,1,4,51
20699,991,144,2004-05-13 01:04:54,2004,5,13,1,4,54
20700,323,999,2004-05-13 01:05:05,2004,5,13,1,5,5
20701,277,176,2004-05-13 01:05:09,2004,5,13,1,5,9
20702,712,250,2004-05-13 01:05:22,2004,5,13,1,5,22
20703,1040,41,2004-05-13 01:05:50,2004,5,13,1,5,50
20704,1004,991,2004-05-13 01:05:54,2004,5,13,1,5,54
20705,991,638,2004-05-13 01:06:05,2004,5,13,1,6,5
20706,991,1004,2004-05-13 01:06:52,2004,5,13,1,6,52
20707,323,999,2004-05-13 01:06:56,2004,5,13,1,6,56
20708,830,765,2004-05-13 01:07:13,2004,5,13,1,7,13
20709,323,1042,2004-05-13 01:07:34,2004,5,13,1,7,34
20710,991,986,2004-05-13 01:07:41,2004,5,13,1,7,41
20711,176,277,2004-05-13 01:07:44,2004,5,13,1,7,44
20712,176,983,2004-05-13 01:08:53,2004,5,13,1,8,53
20713,479,144,2004-05-13 01:09:01,2004,5,13,1,9,1
20714,297,999,2004-05-13 01:09:02,2004,5,13,1,9,2
20715,277,176,2004-05-13 01:09:10,2004,5,13,1,9,10
20716,323,753,2004-05-13 01:09:14,2004,5,13,1,9,14
20717,999,323,2004-05-13 01:09:45,2004,5,13,1,9,45
20718,323,1042,2004-05-13 01:09:51,2004,5,13,1,9,51
20719,176,277,2004-05-13 01:09:53,2004,5,13,1,9,53
20720,999,297,2004-05-13 01:10:29,2004,5,13,1,10,29
20721,323,999,2004-05-13 01:10:29,2004,5,13,1,10,29
20722,250,712,2004-05-13 01:12:36,2004,5,13,1,12,36
20723,44,189,2004-05-13 01:12:36,2004,5,13,1,12,36
20724,644,378,2004-05-13 01:13:01,2004,5,13,1,13,1
20725,644,378,2004-05-13 01:13:02,2004,5,13,1,13,2
20726,277,176,2004-05-13 01:13:12,2004,5,13,1,13,12
20727,728,617,2004-05-13 01:13:38,2004,5,13,1,13,38
20728,559,97,2004-05-13 01:14:03,2004,5,13,1,14,3
20729,770,277,2004-05-13 01:15:15,2004,5,13,1,15,15
20730,73,596,2004-05-13 01:16:12,2004,5,13,1,16,12
20731,926,557,2004-05-13 01:16:24,2004,5,13,1,16,24
20732,176,277,2004-05-13 01:16:24,2004,5,13,1,16,24
20733,1014,312,2004-05-13 01:16:49,2004,5,13,1,16,49
20734,176,277,2004-05-13 01:16:49,2004,5,13,1,16,49
20735,296,928,2004-05-13 01:17:36,2004,5,13,1,17,36
20736,758,642,2004-05-13 01:17:41,2004,5,13,1,17,41
20737,277,176,2004-05-13 01:18:21,2004,5,13,1,18,21
20738,323,1042,2004-05-13 01:19:13,2004,5,13,1,19,13
20739,41,1040,2004-05-13 01:19:51,2004,5,13,1,19,51
20740,176,277,2004-05-13 01:19:51,2004,5,13,1,19,51
20741,557,926,2004-05-13 01:20:06,2004,5,13,1,20,6
20742,605,272,2004-05-13 01:20:06,2004,5,13,1,20,6
20743,323,999,2004-05-13 01:20:06,2004,5,13,1,20,6
20744,605,810,2004-05-13 01:20:44,2004,5,13,1,20,44
20745,323,250,2004-05-13 01:20:44,2004,5,13,1,20,44
20746,847,471,2004-05-13 01:22:02,2004,5,13,1,22,2
20747,847,471,2004-05-13 01:22:34,2004,5,13,1,22,34
20748,1033,542,2004-05-13 01:22:50,2004,5,13,1,22,50
20749,605,277,2004-05-13 01:23:04,2004,5,13,1,23,4
20750,277,176,2004-05-13 01:23:04,2004,5,13,1,23,4
20751,323,250,2004-05-13 01:23:26,2004,5,13,1,23,26
20752,765,84,2004-05-13 01:23:42,2004,5,13,1,23,42
20753,277,605,2004-05-13 01:23:57,2004,5,13,1,23,57
20754,765,830,2004-05-13 01:24:24,2004,5,13,1,24,24
20755,176,277,2004-05-13 01:24:25,2004,5,13,1,24,25
20756,557,302,2004-05-13 01:24:29,2004,5,13,1,24,29
20757,323,88,2004-05-13 01:24:40,2004,5,13,1,24,40
20758,277,176,2004-05-13 01:25:07,2004,5,13,1,25,7
20759,377,755,2004-05-13 01:25:20,2004,5,13,1,25,20
20760,176,277,2004-05-13 01:26:44,2004,5,13,1,26,44
20761,277,176,2004-05-13 01:27:32,2004,5,13,1,27,32
20762,88,323,2004-05-13 01:27:45,2004,5,13,1,27,45
20763,323,1042,2004-05-13 01:27:50,2004,5,13,1,27,50
20764,378,644,2004-05-13 01:28:11,2004,5,13,1,28,11
20765,758,643,2004-05-13 01:28:36,2004,5,13,1,28,36
20766,642,758,2004-05-13 01:28:38,2004,5,13,1,28,38
20767,1040,41,2004-05-13 01:28:43,2004,5,13,1,28,43
20768,84,765,2004-05-13 01:30:01,2004,5,13,1,30,1
20769,1042,1039,2004-05-13 01:30:29,2004,5,13,1,30,29
20770,323,88,2004-05-13 01:30:38,2004,5,13,1,30,38
20771,1038,1039,2004-05-13 01:30:40,2004,5,13,1,30,40
20772,176,277,2004-05-13 01:30:40,2004,5,13,1,30,40
20773,277,176,2004-05-13 01:31:28,2004,5,13,1,31,28
20774,88,323,2004-05-13 01:31:40,2004,5,13,1,31,40
20775,297,999,2004-05-13 01:31:40,2004,5,13,1,31,40
20776,323,250,2004-05-13 01:32:07,2004,5,13,1,32,7
20777,758,642,2004-05-13 01:32:24,2004,5,13,1,32,24
20778,323,1042,2004-05-13 01:32:29,2004,5,13,1,32,29
20779,176,277,2004-05-13 01:32:40,2004,5,13,1,32,40
20780,41,1040,2004-05-13 01:32:51,2004,5,13,1,32,51
20781,323,88,2004-05-13 01:32:55,2004,5,13,1,32,55
20782,714,928,2004-05-13 01:33:36,2004,5,13,1,33,36
20783,596,73,2004-05-13 01:34:07,2004,5,13,1,34,7
20784,642,758,2004-05-13 01:34:34,2004,5,13,1,34,34
20785,277,176,2004-05-13 01:34:41,2004,5,13,1,34,41
20786,1043,236,2004-05-13 01:34:47,2004,5,13,1,34,47
20787,176,277,2004-05-13 01:35:22,2004,5,13,1,35,22
20788,277,176,2004-05-13 01:35:42,2004,5,13,1,35,42
20789,323,250,2004-05-13 01:36:04,2004,5,13,1,36,4
20790,830,765,2004-05-13 01:36:31,2004,5,13,1,36,31
20791,88,323,2004-05-13 01:36:32,2004,5,13,1,36,32
20792,323,1042,2004-05-13 01:37:01,2004,5,13,1,37,1
20793,494,389,2004-05-13 01:37:27,2004,5,13,1,37,27
20794,176,277,2004-05-13 01:38:06,2004,5,13,1,38,6
20795,605,277,2004-05-13 01:38:06,2004,5,13,1,38,6
20796,323,88,2004-05-13 01:38:28,2004,5,13,1,38,28
20797,758,642,2004-05-13 01:38:31,2004,5,13,1,38,31
20798,605,557,2004-05-13 01:38:39,2004,5,13,1,38,39
20799,277,605,2004-05-13 01:39:03,2004,5,13,1,39,3
20800,32,1034,2004-05-13 01:39:19,2004,5,13,1,39,19
20801,277,176,2004-05-13 01:39:36,2004,5,13,1,39,36
20802,605,277,2004-05-13 01:39:41,2004,5,13,1,39,41
20803,323,250,2004-05-13 01:40:20,2004,5,13,1,40,20
20804,32,1039,2004-05-13 01:40:34,2004,5,13,1,40,34
20805,176,277,2004-05-13 01:40:48,2004,5,13,1,40,48
20806,277,605,2004-05-13 01:41:49,2004,5,13,1,41,49
20807,144,834,2004-05-13 01:42:39,2004,5,13,1,42,39
20808,323,1042,2004-05-13 01:42:59,2004,5,13,1,42,59
20809,88,323,2004-05-13 01:44:19,2004,5,13,1,44,19
20810,277,176,2004-05-13 01:44:19,2004,5,13,1,44,19
20811,557,605,2004-05-13 01:44:44,2004,5,13,1,44,44
20812,527,12,2004-05-13 01:45:53,2004,5,13,1,45,53
20813,176,277,2004-05-13 01:46:00,2004,5,13,1,46,0
20814,67,63,2004-05-13 01:46:18,2004,5,13,1,46,18
20815,323,88,2004-05-13 01:47:39,2004,5,13,1,47,39
20816,605,277,2004-05-13 01:47:42,2004,5,13,1,47,42
20817,277,176,2004-05-13 01:47:49,2004,5,13,1,47,49
20818,323,1042,2004-05-13 01:47:51,2004,5,13,1,47,51
20819,701,640,2004-05-13 01:48:21,2004,5,13,1,48,21
20820,277,605,2004-05-13 01:48:34,2004,5,13,1,48,34
20821,605,557,2004-05-13 01:48:38,2004,5,13,1,48,38
