,country,year,life_expectancy
44580,Kuwait,1857,26.0
44581,Kyrgyz Republic,1857,23.94
44582,Lao,1857,31.9
44583,Latvia,1857,33.0
44584,Lebanon,1857,29.7
44585,Lesotho,1857,32.8
44586,Liberia,1857,31.1
44587,Libya,1857,33.1
44589,Lithuania,1857,28.9
44590,Luxembourg,1857,36.9
44591,"Macao, China",1857,34.7
44592,"Macedonia, FYR",1857,36.1
44593,Madagascar,1857,30.5
44594,Malawi,1857,30.3
44595,Malaysia,1857,30.6
44596,Maldives,1857,32.65
44597,Mali,1857,26.41
44598,Malta,1857,28.7
44600,Martinique,1857,30.15
44601,Mauritania,1857,32.0
44602,Mauritius,1857,36.58
44603,Mayotte,1857,32.5
44604,Mexico,1857,26.9
44605,"Micronesia, Fed. Sts.",1857,26.7
44606,Moldova,1857,33.15
44608,Mongolia,1857,31.8
44609,Montenegro,1857,35.4
44611,Morocco,1857,33.1
44612,Mozambique,1857,30.28
44613,Myanmar,1857,30.8
44614,Namibia,1857,32.4
44616,Nepal,1857,32.8
44617,Netherlands,1857,35.46
44618,Netherlands Antilles,1857,34.41
44619,New Caledonia,1857,26.0
44620,New Zealand,1857,34.05
44622,Nicaragua,1857,25.4
44623,Niger,1857,30.8
44624,Nigeria,1857,30.4
44629,Norway,1857,50.22
44630,Oman,1857,32.3
44631,Pakistan,1857,25.8
44633,Panama,1857,32.9
44634,Papua New Guinea,1857,31.5
44635,Paraguay,1857,35.5
44636,Peru,1857,35.7
44637,Philippines,1857,30.9
44639,Poland,1857,35.9
44640,Portugal,1857,35.6
44641,Puerto Rico,1857,30.43
44642,Qatar,1857,30.8
44643,Reunion,1857,33.0
44644,Romania,1857,35.7
44645,Russia,1857,29.57
44646,Rwanda,1857,31.8
44650,St. Lucia,1857,28.01
44652,St. Vincent and the Grenadines,1857,25.99
44654,Samoa,1857,25.4
44656,Sao Tome and Principe,1857,31.0
44657,Saudi Arabia,1857,32.1
44658,Senegal,1857,25.2
44659,Serbia,1857,35.5
44662,Seychelles,1857,37.0
44663,Sierra Leone,1857,25.1
44664,Singapore,1857,34.0
44665,Slovak Republic,1857,36.4
44666,Slovenia,1857,36.6
44667,Solomon Islands,1857,25.1
44668,Somalia,1857,29.4
44670,South Africa,1857,33.5
44672,Spain,1857,29.5
44673,Sri Lanka,1857,32.6
44674,Sudan,1857,31.4
44675,Suriname,1857,32.9
44677,Swaziland,1857,32.3
44678,Sweden,1857,34.64
44679,Switzerland,1857,38.0
44680,Syria,1857,31.1
44681,Taiwan,1857,28.3
44682,Tajikistan,1857,24.24
44683,Tanzania,1857,32.2
44684,Thailand,1857,30.4
44685,Timor-Leste,1857,28.95
44686,Togo,1857,31.3
44688,Tonga,1857,28.2
44690,Trinidad and Tobago,1857,38.8
44691,Tunisia,1857,28.8
44692,Turkey,1857,35.0
44693,Turkmenistan,1857,24.0
44696,Uganda,1857,25.3
44697,Ukraine,1857,36.6
44698,United Arab Emirates,1857,30.7
44699,United Kingdom,1857,41.88
44700,United States,1857,39.41
44701,Uruguay,1857,32.9
44703,Uzbekistan,1857,26.93
44705,Vanuatu,1857,24.3
44706,Venezuela,1857,32.2
44707,West Bank and Gaza,1857,32.1
44709,Western Sahara,1857,34.75
44710,Vietnam,1857,32.0
44711,Virgin Islands (U.S.),1857,33.4
44714,Yemen,1857,23.39
44716,Zambia,1857,32.6
44717,Zimbabwe,1857,33.7
44719,South Sudan,1857,26.67
45241,Afghanistan,1858,27.62
45243,Albania,1858,35.4
45244,Algeria,1858,28.82
45247,Angola,1858,26.98
45249,Antigua and Barbuda,1858,33.54
45250,Argentina,1858,33.2
45251,Armenia,1858,34.0
45252,Aruba,1858,34.42
45253,Australia,1858,34.05
45254,Austria,1858,34.4
45255,Azerbaijan,1858,29.17
45256,Bahamas,1858,35.18
45257,Bahrain,1858,30.3
45258,Bangladesh,1858,25.5
45259,Barbados,1858,32.12
45260,Belarus,1858,36.2
45261,Belgium,1858,40.18
45262,Belize,1858,26.5
45263,Benin,1858,31.0
45265,Bhutan,1858,28.8
45266,Bolivia,1858,33.0
45267,Bosnia and Herzegovina,1858,35.1
45268,Botswana,1858,33.6
45269,Brazil,1858,31.99
45271,Brunei,1858,29.2
45272,Bulgaria,1858,38.35
45273,Burkina Faso,1858,29.2
45274,Burundi,1858,31.5
45275,Cambodia,1858,35.0
45276,Cameroon,1858,28.75
45277,Canada,1858,41.43
45278,Cape Verde,1858,33.8
45280,Central African Republic,1858,30.0
45281,Chad,1858,30.9
45283,Chile,1858,32.0
45284,China,1858,27.43
45287,Colombia,1858,32.0
45288,Comoros,1858,32.1
45289,"Congo, Dem. Rep.",1858,31.6
45290,"Congo, Rep.",1858,32.7
45292,Costa Rica,1858,30.21
45293,Cote d'Ivoire,1858,31.16
45294,Croatia,1858,36.1
45295,Cuba,1858,36.58
45296,Cyprus,1858,38.51
45297,Czech Republic,1858,34.95
45299,Denmark,1858,40.04
45300,Djibouti,1858,29.9
45302,Dominican Republic,1858,29.9
45304,Ecuador,1858,32.9
45305,Egypt,1858,33.0
45306,El Salvador,1858,28.7
45307,Equatorial Guinea,1858,29.8
45308,Eritrea,1858,30.2
45310,Estonia,1858,39.17
45311,Ethiopia,1858,29.7
45314,Fiji,1858,26.1
45315,Finland,1858,33.81
45316,France,1858,39.67
45317,French Guiana,1858,30.5
45318,French Polynesia,1858,25.6
45319,Gabon,1858,30.6
45320,Gambia,1858,28.8
45321,Georgia,1858,31.87
45322,Germany,1858,38.37
45323,Ghana,1858,28.0
45325,Greece,1858,36.6
45326,Greenland,1858,33.87
45327,Grenada,1858,37.3
45328,Guadeloupe,1858,27.66
45329,Guam,1858,27.5
45330,Guatemala,1858,25.81
45332,Guinea,1858,30.1
45333,Guinea-Bissau,1858,32.0
45334,Guyana,1858,31.12
45335,Haiti,1858,29.0
45337,Honduras,1858,33.9
45338,"Hong Kong, China",1858,34.9
45339,Hungary,1858,36.0
45340,Iceland,1858,34.84
45341,India,1858,25.44
45342,Indonesia,1858,30.0
45343,Iran,1858,25.6
45344,Iraq,1858,31.2
45345,Ireland,1858,38.3
45347,Israel,1858,32.0
45348,Italy,1858,29.69
45349,Jamaica,1858,34.2
45350,Japan,1858,36.42
45352,Jordan,1858,31.7
45353,Kazakhstan,1858,26.2
45354,Kenya,1858,25.5
45355,Kiribati,1858,24.9
45356,North Korea,1858,26.0
45357,South Korea,1858,25.8
45360,Kuwait,1858,26.0
45361,Kyrgyz Republic,1858,23.94
45362,Lao,1858,31.9
45363,Latvia,1858,33.0
45364,Lebanon,1858,29.7
45365,Lesotho,1858,32.8
45366,Liberia,1858,31.1
45367,Libya,1858,33.1
45369,Lithuania,1858,28.9
45370,Luxembourg,1858,36.9
45371,"Macao, China",1858,34.7
45372,"Macedonia, FYR",1858,36.1
45373,Madagascar,1858,30.5
45374,Malawi,1858,30.3
45375,Malaysia,1858,30.6
45376,Maldives,1858,32.65
45377,Mali,1858,26.41
45378,Malta,1858,28.7
45380,Martinique,1858,30.15
45381,Mauritania,1858,32.0
45382,Mauritius,1858,34.44
45383,Mayotte,1858,32.5
45384,Mexico,1858,26.9
45385,"Micronesia, Fed. Sts.",1858,26.7
45386,Moldova,1858,33.15
45388,Mongolia,1858,31.8
45389,Montenegro,1858,35.4
45391,Morocco,1858,33.1
45392,Mozambique,1858,30.28
45393,Myanmar,1858,30.8
45394,Namibia,1858,32.4
45396,Nepal,1858,32.8
45397,Netherlands,1858,34.66
45398,Netherlands Antilles,1858,34.41
45399,New Caledonia,1858,26.0
45400,New Zealand,1858,34.05
45402,Nicaragua,1858,25.4
45403,Niger,1858,30.8
45404,Nigeria,1858,30.4
45409,Norway,1858,51.59
45410,Oman,1858,32.3
45411,Pakistan,1858,25.8
45413,Panama,1858,32.9
45414,Papua New Guinea,1858,31.5
45415,Paraguay,1858,35.5
45416,Peru,1858,35.7
45417,Philippines,1858,30.9
45419,Poland,1858,35.9
45420,Portugal,1858,35.6
45421,Puerto Rico,1858,30.43
45422,Qatar,1858,30.8
45423,Reunion,1858,33.0
45424,Romania,1858,35.7
45425,Russia,1858,29.57
45426,Rwanda,1858,31.8
45430,St. Lucia,1858,28.01
45432,St. Vincent and the Grenadines,1858,25.99
45434,Samoa,1858,25.4
45436,Sao Tome and Principe,1858,31.0
45437,Saudi Arabia,1858,32.1
45438,Senegal,1858,25.2
45439,Serbia,1858,35.5
45442,Seychelles,1858,37.0
45443,Sierra Leone,1858,25.1
45444,Singapore,1858,34.0
45445,Slovak Republic,1858,36.4
45446,Slovenia,1858,36.6
45447,Solomon Islands,1858,25.1
45448,Somalia,1858,29.4
45450,South Africa,1858,33.5
45452,Spain,1858,29.5
45453,Sri Lanka,1858,32.6
45454,Sudan,1858,31.4
45455,Suriname,1858,32.9
45457,Swaziland,1858,32.3
45458,Sweden,1858,42.0
45459,Switzerland,1858,38.0
45460,Syria,1858,31.1
45461,Taiwan,1858,28.3
45462,Tajikistan,1858,24.24
45463,Tanzania,1858,32.2
45464,Thailand,1858,30.4
45465,Timor-Leste,1858,28.95
45466,Togo,1858,31.3
45468,Tonga,1858,28.2
45470,Trinidad and Tobago,1858,38.8
45471,Tunisia,1858,28.8
45472,Turkey,1858,35.0
45473,Turkmenistan,1858,24.0
45476,Uganda,1858,25.3
45477,Ukraine,1858,36.6
45478,United Arab Emirates,1858,30.7
45479,United Kingdom,1858,40.04
45480,United States,1858,39.41
45481,Uruguay,1858,32.9
45483,Uzbekistan,1858,26.93
45485,Vanuatu,1858,24.3
45486,Venezuela,1858,32.2
45487,West Bank and Gaza,1858,32.1
45489,Western Sahara,1858,34.75
45490,Vietnam,1858,32.0
45491,Virgin Islands (U.S.),1858,33.4
45494,Yemen,1858,23.39
45496,Zambia,1858,32.6
45497,Zimbabwe,1858,33.7
45499,South Sudan,1858,26.67
46021,Afghanistan,1859,27.61
46023,Albania,1859,35.4
46024,Algeria,1859,28.82
46027,Angola,1859,26.98
46029,Antigua and Barbuda,1859,33.54
46030,Argentina,1859,33.2
46031,Armenia,1859,34.0
46032,Aruba,1859,34.42
46033,Australia,1859,34.05
46034,Austria,1859,34.4
46035,Azerbaijan,1859,29.17
46036,Bahamas,1859,35.18
46037,Bahrain,1859,30.3
46038,Bangladesh,1859,25.5
46039,Barbados,1859,32.12
46040,Belarus,1859,36.2
46041,Belgium,1859,38.98
46042,Belize,1859,26.5
46043,Benin,1859,31.0
46045,Bhutan,1859,28.8
46046,Bolivia,1859,33.0
46047,Bosnia and Herzegovina,1859,35.1
46048,Botswana,1859,33.6
46049,Brazil,1859,31.99
46051,Brunei,1859,29.2
46052,Bulgaria,1859,38.4
46053,Burkina Faso,1859,29.2
46054,Burundi,1859,31.5
46055,Cambodia,1859,35.0
46056,Cameroon,1859,28.75
46057,Canada,1859,41.49
46058,Cape Verde,1859,33.8
46060,Central African Republic,1859,30.0
46061,Chad,1859,30.9
46063,Chile,1859,32.0
46064,China,1859,28.14
46067,Colombia,1859,32.0
46068,Comoros,1859,32.1
46069,"Congo, Dem. Rep.",1859,31.6
46070,"Congo, Rep.",1859,32.7
46072,Costa Rica,1859,30.21
46073,Cote d'Ivoire,1859,31.16
46074,Croatia,1859,36.1
46075,Cuba,1859,36.6
46076,Cyprus,1859,38.51
46077,Czech Republic,1859,34.95
46079,Denmark,1859,44.42
46080,Djibouti,1859,29.9
46082,Dominican Republic,1859,29.9
46084,Ecuador,1859,32.9
46085,Egypt,1859,33.0
46086,El Salvador,1859,28.7
46087,Equatorial Guinea,1859,29.8
46088,Eritrea,1859,30.2
46090,Estonia,1859,39.08
46091,Ethiopia,1859,29.7
46094,Fiji,1859,26.1
46095,Finland,1859,38.5
46096,France,1859,35.26
46097,French Guiana,1859,30.5
46098,French Polynesia,1859,25.6
46099,Gabon,1859,30.6
46100,Gambia,1859,28.8
46101,Georgia,1859,31.87
46102,Germany,1859,38.37
46103,Ghana,1859,28.0
46105,Greece,1859,36.6
46106,Greenland,1859,33.87
46107,Grenada,1859,37.3
46108,Guadeloupe,1859,27.66
46109,Guam,1859,27.5
46110,Guatemala,1859,25.81
46112,Guinea,1859,30.11
46113,Guinea-Bissau,1859,32.0
46114,Guyana,1859,31.12
46115,Haiti,1859,29.0
46117,Honduras,1859,33.9
46118,"Hong Kong, China",1859,34.9
46119,Hungary,1859,36.0
46120,Iceland,1859,29.67
46121,India,1859,25.44
46122,Indonesia,1859,30.0
46123,Iran,1859,25.6
46124,Iraq,1859,31.2
46125,Ireland,1859,38.3
46127,Israel,1859,32.0
46128,Italy,1859,29.69
46129,Jamaica,1859,34.2
46130,Japan,1859,36.42
46132,Jordan,1859,31.7
46133,Kazakhstan,1859,26.2
46134,Kenya,1859,25.5
46135,Kiribati,1859,24.9
46136,North Korea,1859,26.0
46137,South Korea,1859,25.8
46140,Kuwait,1859,26.0
46141,Kyrgyz Republic,1859,23.94
46142,Lao,1859,31.9
46143,Latvia,1859,33.0
46144,Lebanon,1859,29.7
46145,Lesotho,1859,32.8
46146,Liberia,1859,31.1
46147,Libya,1859,33.1
46149,Lithuania,1859,28.9
46150,Luxembourg,1859,36.9
46151,"Macao, China",1859,34.7
46152,"Macedonia, FYR",1859,36.1
46153,Madagascar,1859,30.5
46154,Malawi,1859,30.3
46155,Malaysia,1859,30.6
46156,Maldives,1859,32.65
46157,Mali,1859,26.41
46158,Malta,1859,28.7
46160,Martinique,1859,30.15
46161,Mauritania,1859,32.0
46162,Mauritius,1859,31.68
46163,Mayotte,1859,32.5
46164,Mexico,1859,26.9
46165,"Micronesia, Fed. Sts.",1859,26.7
46166,Moldova,1859,33.15
46168,Mongolia,1859,31.8
46169,Montenegro,1859,35.4
46171,Morocco,1859,33.1
46172,Mozambique,1859,30.28
46173,Myanmar,1859,30.8
46174,Namibia,1859,32.4
46176,Nepal,1859,32.8
46177,Netherlands,1859,30.86
46178,Netherlands Antilles,1859,34.41
46179,New Caledonia,1859,26.0
46180,New Zealand,1859,34.05
46182,Nicaragua,1859,25.4
46183,Niger,1859,30.8
46184,Nigeria,1859,30.4
46189,Norway,1859,49.93
46190,Oman,1859,32.3
46191,Pakistan,1859,25.8
46193,Panama,1859,32.9
46194,Papua New Guinea,1859,31.5
46195,Paraguay,1859,35.5
46196,Peru,1859,35.7
46197,Philippines,1859,30.9
46199,Poland,1859,35.9
46200,Portugal,1859,35.6
46201,Puerto Rico,1859,30.43
46202,Qatar,1859,30.8
46203,Reunion,1859,33.0
46204,Romania,1859,35.7
46205,Russia,1859,29.57
46206,Rwanda,1859,31.8
46210,St. Lucia,1859,28.01
46212,St. Vincent and the Grenadines,1859,25.99
46214,Samoa,1859,25.4
46216,Sao Tome and Principe,1859,31.0
46217,Saudi Arabia,1859,32.1
46218,Senegal,1859,25.2
46219,Serbia,1859,35.5
46222,Seychelles,1859,37.0
46223,Sierra Leone,1859,25.1
46224,Singapore,1859,34.0
46225,Slovak Republic,1859,36.4
46226,Slovenia,1859,36.6
46227,Solomon Islands,1859,25.1
46228,Somalia,1859,29.4
46230,South Africa,1859,33.5
46232,Spain,1859,29.5
46233,Sri Lanka,1859,32.6
46234,Sudan,1859,31.4
46235,Suriname,1859,32.9
46237,Swaziland,1859,32.3
46238,Sweden,1859,44.27
46239,Switzerland,1859,38.0
46240,Syria,1859,31.1
46241,Taiwan,1859,28.3
46242,Tajikistan,1859,24.24
46243,Tanzania,1859,32.2
46244,Thailand,1859,30.4
46245,Timor-Leste,1859,28.95
46246,Togo,1859,31.3
46248,Tonga,1859,28.2
46250,Trinidad and Tobago,1859,38.8
46251,Tunisia,1859,28.8
46252,Turkey,1859,35.0
46253,Turkmenistan,1859,24.0
46256,Uganda,1859,25.3
46257,Ukraine,1859,36.6
46258,United Arab Emirates,1859,30.7
46259,United Kingdom,1859,40.84
46260,United States,1859,39.41
46261,Uruguay,1859,32.9
46263,Uzbekistan,1859,26.93
46265,Vanuatu,1859,24.3
46266,Venezuela,1859,32.2
46267,West Bank and Gaza,1859,32.1
46269,Western Sahara,1859,34.75
46270,Vietnam,1859,32.0
46271,Virgin Islands (U.S.),1859,33.4
46274,Yemen,1859,23.39
46276,Zambia,1859,32.6
46277,Zimbabwe,1859,33.7
46279,South Sudan,1859,26.67
46801,Afghanistan,1860,27.6
46803,Albania,1860,35.4
46804,Algeria,1860,28.82
46807,Angola,1860,26.98
46809,Antigua and Barbuda,1860,33.54
46810,Argentina,1860,33.2
46811,Armenia,1860,34.0
46812,Aruba,1860,34.42
46813,Australia,1860,34.05
46814,Austria,1860,34.4
46815,Azerbaijan,1860,29.17
46816,Bahamas,1860,35.18
46817,Bahrain,1860,30.3
46818,Bangladesh,1860,25.5
46819,Barbados,1860,32.12
46820,Belarus,1860,36.2
46821,Belgium,1860,45.12
46822,Belize,1860,26.5
46823,Benin,1860,31.0
46825,Bhutan,1860,28.8
46826,Bolivia,1860,33.0
46827,Bosnia and Herzegovina,1860,35.1
46828,Botswana,1860,33.6
46829,Brazil,1860,31.99
46831,Brunei,1860,29.2
46832,Bulgaria,1860,38.44
46833,Burkina Faso,1860,29.2
46834,Burundi,1860,31.5
46835,Cambodia,1860,35.0
46836,Cameroon,1860,28.75
46837,Canada,1860,41.54
46838,Cape Verde,1860,33.8
46840,Central African Republic,1860,30.0
46841,Chad,1860,30.9
46843,Chile,1860,32.0
46844,China,1860,28.85
46847,Colombia,1860,32.0
46848,Comoros,1860,32.1
46849,"Congo, Dem. Rep.",1860,31.6
46850,"Congo, Rep.",1860,32.7
46852,Costa Rica,1860,30.21
46853,Cote d'Ivoire,1860,31.16
46854,Croatia,1860,36.1
46855,Cuba,1860,36.24
46856,Cyprus,1860,38.51
46857,Czech Republic,1860,34.95
46859,Denmark,1860,45.11
46860,Djibouti,1860,29.9
46862,Dominican Republic,1860,29.9
46864,Ecuador,1860,32.9
46865,Egypt,1860,33.0
46866,El Salvador,1860,28.7
46867,Equatorial Guinea,1860,29.8
46868,Eritrea,1860,30.2
46870,Estonia,1860,39.0
46871,Ethiopia,1860,29.7
46874,Fiji,1860,26.1
46875,Finland,1860,38.15
46876,France,1860,43.33
46877,French Guiana,1860,30.5
46878,French Polynesia,1860,25.6
46879,Gabon,1860,30.6
46880,Gambia,1860,28.8
46881,Georgia,1860,31.87
46882,Germany,1860,38.37
46883,Ghana,1860,28.0
46885,Greece,1860,36.6
46886,Greenland,1860,33.87
46887,Grenada,1860,37.3
46888,Guadeloupe,1860,27.66
46889,Guam,1860,27.5
46890,Guatemala,1860,25.81
46892,Guinea,1860,30.12
46893,Guinea-Bissau,1860,32.0
46894,Guyana,1860,31.12
46895,Haiti,1860,29.0
46897,Honduras,1860,33.9
46898,"Hong Kong, China",1860,34.9
46899,Hungary,1860,36.0
46900,Iceland,1860,19.76
46901,India,1860,23.0
46902,Indonesia,1860,30.0
46903,Iran,1860,25.6
46904,Iraq,1860,31.2
46905,Ireland,1860,38.56
46907,Israel,1860,32.0
46908,Italy,1860,29.69
46909,Jamaica,1860,34.2
46910,Japan,1860,36.42
46912,Jordan,1860,31.7
46913,Kazakhstan,1860,26.2
46914,Kenya,1860,25.5
46915,Kiribati,1860,24.9
46916,North Korea,1860,26.0
46917,South Korea,1860,25.8
46920,Kuwait,1860,26.0
46921,Kyrgyz Republic,1860,23.94
46922,Lao,1860,31.9
46923,Latvia,1860,33.0
46924,Lebanon,1860,29.7
46925,Lesotho,1860,32.8
46926,Liberia,1860,31.1
46927,Libya,1860,33.1
46929,Lithuania,1860,28.9
46930,Luxembourg,1860,36.9
46931,"Macao, China",1860,34.7
46932,"Macedonia, FYR",1860,36.1
46933,Madagascar,1860,30.5
46934,Malawi,1860,30.3
46935,Malaysia,1860,30.6
46936,Maldives,1860,32.65
46937,Mali,1860,26.41
46938,Malta,1860,28.7
46940,Martinique,1860,30.15
46941,Mauritania,1860,32.0
46942,Mauritius,1860,30.96
46943,Mayotte,1860,32.5
46944,Mexico,1860,26.9
46945,"Micronesia, Fed. Sts.",1860,26.7
46946,Moldova,1860,33.15
46948,Mongolia,1860,31.8
46949,Montenegro,1860,35.4
46951,Morocco,1860,33.1
46952,Mozambique,1860,30.28
46953,Myanmar,1860,30.8
46954,Namibia,1860,32.4
46956,Nepal,1860,32.8
46957,Netherlands,1860,36.91
46958,Netherlands Antilles,1860,34.41
46959,New Caledonia,1860,26.0
46960,New Zealand,1860,34.05
46962,Nicaragua,1860,25.4
46963,Niger,1860,30.8
46964,Nigeria,1860,30.4
46969,Norway,1860,50.0
46970,Oman,1860,32.3
46971,Pakistan,1860,25.8
46973,Panama,1860,32.9
46974,Papua New Guinea,1860,31.5
46975,Paraguay,1860,35.5
46976,Peru,1860,35.7
46977,Philippines,1860,30.9
46979,Poland,1860,35.9
46980,Portugal,1860,35.6
46981,Puerto Rico,1860,30.43
46982,Qatar,1860,30.8
46983,Reunion,1860,33.0
46984,Romania,1860,35.7
46985,Russia,1860,29.57
46986,Rwanda,1860,31.8
46990,St. Lucia,1860,28.01
46992,St. Vincent and the Grenadines,1860,25.99
46994,Samoa,1860,25.4
46996,Sao Tome and Principe,1860,31.0
46997,Saudi Arabia,1860,32.1
46998,Senegal,1860,25.2
46999,Serbia,1860,35.5
47002,Seychelles,1860,37.0
47003,Sierra Leone,1860,25.1
47004,Singapore,1860,34.0
47005,Slovak Republic,1860,36.4
47006,Slovenia,1860,36.6
47007,Solomon Islands,1860,25.1
47008,Somalia,1860,29.4
47010,South Africa,1860,33.5
47012,Spain,1860,29.5
47013,Sri Lanka,1860,32.6
47014,Sudan,1860,31.4
47015,Suriname,1860,32.9
47017,Swaziland,1860,32.3
47018,Sweden,1860,48.47
47019,Switzerland,1860,38.0
47020,Syria,1860,31.1
47021,Taiwan,1860,28.3
47022,Tajikistan,1860,24.24
47023,Tanzania,1860,32.2
47024,Thailand,1860,30.4
47025,Timor-Leste,1860,28.95
47026,Togo,1860,31.3
47028,Tonga,1860,28.2
47030,Trinidad and Tobago,1860,38.8
47031,Tunisia,1860,28.8
47032,Turkey,1860,35.0
47033,Turkmenistan,1860,24.0
47036,Uganda,1860,25.3
47037,Ukraine,1860,36.6
47038,United Arab Emirates,1860,30.7
47039,United Kingdom,1860,43.01
47040,United States,1860,39.41
47041,Uruguay,1860,32.9
47043,Uzbekistan,1860,26.93
47045,Vanuatu,1860,24.3
47046,Venezuela,1860,32.2
47047,West Bank and Gaza,1860,32.1
47049,Western Sahara,1860,34.75
47050,Vietnam,1860,32.0
47051,Virgin Islands (U.S.),1860,33.4
47054,Yemen,1860,23.39
47056,Zambia,1860,32.6
47057,Zimbabwe,1860,33.7
47059,South Sudan,1860,26.67
47581,Afghanistan,1861,27.59
47583,Albania,1861,35.4
47584,Algeria,1861,28.82
47587,Angola,1861,26.98
47589,Antigua and Barbuda,1861,33.54
47590,Argentina,1861,33.2
47591,Armenia,1861,34.0
47592,Aruba,1861,34.42
47593,Australia,1861,34.05
47594,Austria,1861,34.4
47595,Azerbaijan,1861,29.17
47596,Bahamas,1861,35.18
47597,Bahrain,1861,30.3
47598,Bangladesh,1861,25.5
47599,Barbados,1861,32.12
47600,Belarus,1861,36.2
47601,Belgium,1861,41.27
47602,Belize,1861,26.5
47603,Benin,1861,31.0
47605,Bhutan,1861,28.8
47606,Bolivia,1861,33.0
47607,Bosnia and Herzegovina,1861,35.1
47608,Botswana,1861,33.6
47609,Brazil,1861,31.99
47611,Brunei,1861,29.2
47612,Bulgaria,1861,38.48
47613,Burkina Faso,1861,29.2
47614,Burundi,1861,31.5
47615,Cambodia,1861,35.0
47616,Cameroon,1861,28.75
47617,Canada,1861,41.6
47618,Cape Verde,1861,33.8
47620,Central African Republic,1861,30.0
47621,Chad,1861,30.9
47623,Chile,1861,32.0
47624,China,1861,29.56
47627,Colombia,1861,32.0
47628,Comoros,1861,32.1
47629,"Congo, Dem. Rep.",1861,31.6
47630,"Congo, Rep.",1861,32.7
47632,Costa Rica,1861,30.21
47633,Cote d'Ivoire,1861,31.16
47634,Croatia,1861,36.1
47635,Cuba,1861,35.88
47636,Cyprus,1861,38.51
47637,Czech Republic,1861,34.95
47639,Denmark,1861,47.65
47640,Djibouti,1861,29.9
47642,Dominican Republic,1861,29.9
47644,Ecuador,1861,32.9
47645,Egypt,1861,33.0
47646,El Salvador,1861,28.7
47647,Equatorial Guinea,1861,29.8
47648,Eritrea,1861,30.2
47650,Estonia,1861,37.39
47651,Ethiopia,1861,29.7
47654,Fiji,1861,26.1
47655,Finland,1861,38.02
47656,France,1861,40.45
47657,French Guiana,1861,30.5
47658,French Polynesia,1861,25.6
47659,Gabon,1861,30.6
47660,Gambia,1861,28.8
47661,Georgia,1861,31.87
47662,Germany,1861,38.37
47663,Ghana,1861,28.0
47665,Greece,1861,36.6
47666,Greenland,1861,33.87
47667,Grenada,1861,37.3
47668,Guadeloupe,1861,27.66
47669,Guam,1861,27.5
47670,Guatemala,1861,25.81
47672,Guinea,1861,30.13
47673,Guinea-Bissau,1861,32.0
47674,Guyana,1861,31.12
47675,Haiti,1861,29.0
47677,Honduras,1861,33.9
47678,"Hong Kong, China",1861,34.9
47679,Hungary,1861,36.0
47680,Iceland,1861,27.09
47681,India,1861,22.0
47682,Indonesia,1861,30.0
47683,Iran,1861,25.6
47684,Iraq,1861,31.2
47685,Ireland,1861,38.83
47687,Israel,1861,32.0
47688,Italy,1861,29.69
47689,Jamaica,1861,34.2
47690,Japan,1861,36.42
47692,Jordan,1861,31.7
47693,Kazakhstan,1861,26.2
47694,Kenya,1861,25.5
47695,Kiribati,1861,24.9
47696,North Korea,1861,26.0
47697,South Korea,1861,25.8
47700,Kuwait,1861,26.0
47701,Kyrgyz Republic,1861,23.94
47702,Lao,1861,31.9
47703,Latvia,1861,33.33
47704,Lebanon,1861,29.7
47705,Lesotho,1861,32.8
47706,Liberia,1861,31.1
47707,Libya,1861,33.1
47709,Lithuania,1861,28.9
47710,Luxembourg,1861,36.9
47711,"Macao, China",1861,34.7
47712,"Macedonia, FYR",1861,36.1
47713,Madagascar,1861,30.5
47714,Malawi,1861,30.3
47715,Malaysia,1861,30.6
47716,Maldives,1861,32.65
47717,Mali,1861,26.41
47718,Malta,1861,28.7
47720,Martinique,1861,30.15
47721,Mauritania,1861,32.0
47722,Mauritius,1861,31.24
47723,Mayotte,1861,32.5
47724,Mexico,1861,26.9
47725,"Micronesia, Fed. Sts.",1861,26.7
47726,Moldova,1861,33.15
47728,Mongolia,1861,31.8
47729,Montenegro,1861,35.4
47731,Morocco,1861,33.1
47732,Mozambique,1861,30.28
47733,Myanmar,1861,30.8
47734,Namibia,1861,32.4
47736,Nepal,1861,32.8
47737,Netherlands,1861,36.44
47738,Netherlands Antilles,1861,34.41
47739,New Caledonia,1861,26.0
47740,New Zealand,1861,34.05
47742,Nicaragua,1861,25.4
47743,Niger,1861,30.8
47744,Nigeria,1861,30.4
47749,Norway,1861,45.81
47750,Oman,1861,32.3
47751,Pakistan,1861,25.8
47753,Panama,1861,32.9
47754,Papua New Guinea,1861,31.5
47755,Paraguay,1861,35.5
47756,Peru,1861,35.7
47757,Philippines,1861,30.9
