year,artist,track,time,date.entered,week,rank
2000,Stone Temple Pilots,Sour Girl,4:16,2000-07-08,wk9,95.0
2000,"Strait, George",Go On,3:48,2000-08-26,wk9,44.0
2000,"Strait, George",The Best Day,3:24,2000-01-29,wk9,39.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk9,32.0
2000,Tamar,If You Don't Wanna L...,4:02,2000-03-25,wk9,
2000,Tamia,Can't Go For That,3:38,2000-09-16,wk9,
2000,Third Eye Blind,Deep Inside Of You,4:10,2000-09-02,wk9,90.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk9,19.0
2000,"Thomas, Carl",Emotional,4:31,2000-11-25,wk9,49.0
2000,"Thomas, Carl",I Wish,3:50,2000-03-25,wk9,22.0
2000,"Thomas, Carl",Summer Rain,4:57,2000-09-23,wk9,88.0
2000,"Tippin, Aaron",Kiss This,2:53,2000-08-26,wk9,42.0
2000,TLC,Dear Lie,4:36,2000-02-12,wk9,
2000,Train,Meet Virginia,3:55,1999-10-09,wk9,26.0
2000,Trick Daddy,Shut Up,4:17,2000-05-20,wk9,92.0
2000,Trina,Pull Over,2:58,2000-09-09,wk9,
2000,"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,wk9,51.0
2000,Tuesday,I Know,4:06,2000-12-30,wk9,
2000,"Urban, Keith",Your Everything,4:10,2000-07-15,wk9,53.0
2000,Usher,Pop Ya Collar,3:36,2000-11-04,wk9,
2000,"Vassar, Phil",Carlene,4:07,2000-03-04,wk9,45.0
2000,"Vassar, Phil",Just Another Day In ...,3:54,2000-09-30,wk9,36.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk9,22.0
2000,Vertical Horizon,You're A God,3:45,2000-08-26,wk9,28.0
2000,Vitamin C,Graduation,4:23,2000-04-15,wk9,38.0
2000,Vitamin C,The Itch,3:30,2000-12-02,wk9,100.0
2000,"Walker, Clay","Live, Laugh, Love",4:06,1999-12-04,wk9,79.0
2000,"Walker, Clay",The Chain Of Love,5:03,2000-04-15,wk9,40.0
2000,"Wallflowers, The",Sleepwalker,3:29,2000-10-28,wk9,
2000,Westlife,Swear It Again,4:07,2000-04-01,wk9,37.0
2000,"Williams, Robbie",Angels,3:56,1999-11-20,wk9,54.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk9,42.0
2000,"Worley, Darryl",When You Need My Lov...,3:35,2000-06-17,wk9,80.0
2000,"Wright, Chely",It Was,3:51,2000-03-04,wk9,85.0
2000,Yankee Grey,Another Nine Minutes,3:10,2000-04-29,wk9,
2000,"Yearwood, Trisha",Real Live Woman,3:55,2000-04-01,wk9,
2000,Ying Yang Twins,Whistle While You Tw...,4:19,2000-03-18,wk9,85.0
2000,Zombie Nation,Kernkraft 400,3:30,2000-09-02,wk9,
2000,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk10,
2000,2 Pac,Baby Don't Cry,4:22,2000-02-26,wk10,
2000,3 Doors Down,Kryptonite,3:53,2000-04-08,wk10,51.0
2000,3 Doors Down,Loser,4:24,2000-10-21,wk10,61.0
2000,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk10,57.0
2000,98?,Give Me Just One Nig...,3:24,2000-08-19,wk10,6.0
2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,wk10,36.0
2000,Aaliyah,Try Again,4:03,2000-03-18,wk10,10.0
2000,"Adams, Yolanda",Open My Heart,5:30,2000-08-26,wk10,59.0
2000,"Adkins, Trace",More,3:05,2000-04-29,wk10,83.0
2000,"Aguilera, Christina",Come On Over Baby,3:38,2000-08-05,wk10,11.0
2000,"Aguilera, Christina",I Turn To You,4:00,2000-04-15,wk10,17.0
2000,"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,wk10,2.0
2000,Alice Deejay,Better Off Alone,6:50,2000-04-08,wk10,30.0
2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk10,
2000,Amber,Sexual,4:38,1999-07-17,wk10,
2000,Anastacia,I'm Outta Love,4:01,2000-04-01,wk10,
2000,"Anthony, Marc",My Baby You,3:59,2000-09-16,wk10,76.0
2000,"Anthony, Marc",You Sang To Me,3:50,2000-02-26,wk10,13.0
2000,A*Teens,Dancing Queen,3:44,2000-07-08,wk10,
2000,Avant,My First Love,4:28,2000-11-04,wk10,31.0
2000,Avant,Separated,4:13,2000-04-29,wk10,25.0
2000,"Backstreet Boys, The",Shape Of My Heart,3:49,2000-10-14,wk10,12.0
2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54,2000-01-01,wk10,9.0
2000,"Backstreet Boys, The",The One,3:46,2000-05-27,wk10,61.0
2000,"Badu, Erkyah",Bag Lady,5:03,2000-08-19,wk10,9.0
2000,Baha Men,Who Let The Dogs Out,3:17,2000-07-22,wk10,54.0
2000,Barenaked Ladies,Pinch Me,3:46,2000-09-09,wk10,25.0
2000,BBMak,Back Here,3:35,2000-04-29,wk10,18.0
2000,Beenie Man,Girls Dem Sugar,4:17,2000-10-21,wk10,75.0
2000,Before Dark,Monica,4:04,2000-05-20,wk10,
2000,"Bega, Lou",Tricky Tricky ,3:23,2000-01-29,wk10,
2000,Big Punisher,It's So Hard,3:25,2000-04-22,wk10,84.0
2000,"Black, Clint",Been There,5:28,2000-02-19,wk10,44.0
2000,Black Rob,Whoa!,4:04,2000-03-04,wk10,58.0
2000,Blaque,Bring It All To Me,3:46,1999-10-23,wk10,9.0
2000,"Blige, Mary J.",Deep Inside,5:26,1999-11-13,wk10,67.0
2000,"Blige, Mary J.",Give Me You,5:00,2000-04-15,wk10,100.0
2000,Blink-182,All The Small Things,2:52,1999-12-04,wk10,15.0
2000,Bloodhound Gang,The Bad Touch,4:20,2000-03-18,wk10,92.0
2000,Bon Jovi,It's My Life,3:44,2000-08-12,wk10,34.0
2000,"Braxton, Toni",He Wasn't Man Enough,4:21,2000-03-18,wk10,4.0
2000,"Braxton, Toni",Just Be A Man About ...,4:10,2000-07-29,wk10,38.0
2000,"Braxton, Toni",Spanish Guitar,4:24,2000-12-02,wk10,
2000,"Brock, Chad",A Country Boy Can Su...,3:54,2000-01-01,wk10,
2000,"Brock, Chad",Yes!,3:22,2000-04-08,wk10,31.0
2000,Brooks & Dunn,You'll Always Be Lov...,2:58,2000-06-10,wk10,68.0
2000,"Brooks, Garth",Do What You Gotta Do,2:56,2000-02-19,wk10,
2000,"Byrd, Tracy",Put Your Hand In Min...,4:30,2000-01-29,wk10,
2000,"Cagle, Chris",My Love Goes On And ...,3:02,2000-10-21,wk10,83.0
2000,Cam'ron,What Means The World...,4:38,2000-10-14,wk10,92.0
2000,"Carey, Mariah",Crybaby,5:19,2000-06-24,wk10,
2000,"Carey, Mariah",Thank God I Found Yo...,4:14,1999-12-11,wk10,2.0
2000,"Carter, Aaron",Aaron's Party,3:23,2000-08-26,wk10,55.0
2000,"Carter, Torrey",Take That,3:43,2000-06-24,wk10,
2000,Changing Faces,That Other Woman,4:00,2000-09-30,wk10,85.0
2000,"Chesney, Kenny",I Lost It,3:54,2000-10-21,wk10,34.0
2000,"Chesney, Kenny",What I Need To Do,4:05,2000-04-01,wk10,57.0
2000,Clark Family Experience,Meanwhile Back At Th...,2:56,2000-11-18,wk10,81.0
2000,"Clark, Terri",A Little Gasoline,3:07,2000-12-16,wk10,
2000,Common,The Light,3:55,2000-08-05,wk10,56.0
2000,Counting Crows,Hanginaround,4:07,1999-11-06,wk10,32.0
2000,Creed,Higher,5:16,1999-09-11,wk10,57.0
2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk10,74.0
2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk10,80.0
2000,Da Brat,That's What I'm Look...,3:44,2000-02-26,wk10,70.0
2000,Da Brat,What'Chu Like,3:57,2000-06-03,wk10,31.0
2000,D'Angelo,Left & Right,4:35,1999-12-11,wk10,
2000,D'Angelo,Untitled,7:10,2000-01-22,wk10,35.0
2000,"Davidson, Clay",Unconditional,3:56,2000-03-25,wk10,56.0
2000,De La Soul,All Good?,5:02,2000-12-23,wk10,
2000,Destiny's Child,Independent Women Pa...,3:38,2000-09-23,wk10,1.0
2000,Destiny's Child,Jumpin' Jumpin',3:48,2000-05-13,wk10,18.0
2000,Destiny's Child,Say My Name,4:31,1999-12-25,wk10,18.0
2000,"Diffie, Joe",It's Always Somethin...,2:55,2000-08-12,wk10,85.0
2000,"Diffie, Joe",The Quittin' Kind,3:23,2000-01-01,wk10,
2000,"Dion, Celine",That's The Way It Is,4:03,1999-11-13,wk10,14.0
2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-06-24,wk10,91.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,1999-11-27,wk10,27.0
2000,"Dixie Chicks, The",Goodbye Earl,4:19,2000-03-18,wk10,61.0
2000,"Dixie Chicks, The",Without You,3:32,2000-10-07,wk10,40.0
2000,DMX,Party Up,3:45,2000-02-26,wk10,27.0
2000,DMX,What's My Name,3:50,2000-01-15,wk10,94.0
2000,DMX,What You Want,4:05,2000-07-01,wk10,57.0
2000,Drama,"Left, Right, Left",3:37,2000-02-12,wk10,96.0
2000,Dr. Dre,Forgot About Dre,3:42,2000-01-22,wk10,25.0
2000,Dr. Dre,The Next Episode,2:38,2000-05-27,wk10,23.0
2000,Dream,He Loves U Not,3:43,2000-09-30,wk10,18.0
2000,"Eastsidaz, The",G'D Up,4:27,2000-01-08,wk10,69.0
2000,"Eastsidaz, The",Got Beef,3:58,2000-07-01,wk10,
2000,Eiffel 65,Blue,3:29,1999-12-11,wk10,9.0
2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,1999-11-27,wk10,7.0
2000,Eminem,Stan,5:26,2000-11-04,wk10,70.0
2000,Eminem,The Real Slim Shady,4:42,2000-05-06,wk10,4.0
2000,Eminem,The Way I Am,4:40,2000-08-26,wk10,86.0
2000,En Vogue,Riddle,5:10,2000-06-17,wk10,
2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25,2000-06-10,wk10,
2000,"Evans, Sara",Born To Fly,5:36,2000-10-21,wk10,39.0
2000,Eve,Got It All,3:48,2000-07-15,wk10,
2000,Eve,Love Is Blind,3:51,2000-01-08,wk10,46.0
2000,Everclear,Wonderful,4:30,2000-07-08,wk10,25.0
2000,"Fabian, Lara",I Will Love Again,3:43,2000-06-10,wk10,32.0
2000,Fatboy Slim,The Rockafeller Skan...,4:00,1999-11-13,wk10,92.0
2000,Filter,Take A Picture,4:23,1999-11-27,wk10,19.0
2000,Foo Fighters,Learn To Fly,3:55,1999-10-16,wk10,25.0
2000,Fragma,Toca's Miracle,3:22,2000-10-28,wk10,
2000,Funkmaster Flex,Do You,4:14,2000-11-11,wk10,
2000,Ghostface Killah,Cherchez LaGhost,3:04,2000-08-05,wk10,
2000,"Gill, Vince",Feels Like Love,4:13,2000-09-02,wk10,54.0
2000,"Gilman, Billy",One Voice,4:07,2000-06-17,wk10,44.0
2000,Ginuwine,None Of Ur Friends B...,4:12,1999-12-11,wk10,55.0
2000,Ginuwine,The Best Man I Can B...,4:06,2000-01-08,wk10,77.0
2000,Goo Goo Dolls,Broadway,3:54,2000-04-22,wk10,26.0
2000,"Gray, Macy",I Try,3:52,2000-02-19,wk10,7.0
2000,"Griggs, Andy",She's More,3:19,2000-03-11,wk10,48.0
2000,Guy,Dancin',4:08,1999-12-18,wk10,75.0
2000,Hanson,This Time Around,4:14,2000-04-22,wk10,
2000,"Hart, Beth",L.A. Song,3:47,1999-11-27,wk10,97.0
2000,"Heatherly, Eric",Flowers On The Wall,3:16,2000-04-29,wk10,65.0
2000,"Henley, Don",Taking You Home,4:08,2000-06-24,wk10,68.0
2000,"Herndon, Ty",No Mercy,4:43,2000-03-18,wk10,96.0
2000,"Hill, Faith",Breathe,4:04,1999-11-06,wk10,43.0
2000,"Hill, Faith",Let's Make Love,4:11,2000-08-12,wk10,55.0
2000,Hoku,Another Dumb Blonde,3:47,2000-02-19,wk10,41.0
2000,"Hollister, Dave",Can't Stay,6:17,2000-03-25,wk10,
2000,Hot Boys,I Need A Hot Girl,4:16,2000-02-19,wk10,90.0
2000,"Houston, Whitney",Could I Have This Ki...,3:54,2000-06-17,wk10,56.0
2000,"Houston, Whitney",I Learned From The B...,4:18,2000-02-19,wk10,73.0
2000,"Houston, Whitney",My Love Is Your Love,4:16,1999-09-04,wk10,7.0
2000,"Houston, Whitney","Same Script, Differe...",4:45,2000-06-17,wk10,
2000,Ice Cube,You Can Do It,4:20,1999-12-04,wk10,54.0
2000,Ideal,Whatever,3:48,2000-06-10,wk10,48.0
2000,"Iglesias, Enrique",Be With You,3:36,2000-04-01,wk10,6.0
2000,"Iglesias, Enrique",Rhythm Divine,7:35,1999-12-04,wk10,38.0
2000,IMx,Stay The Night,3:37,1999-10-09,wk10,34.0
2000,"Jackson, Alan",It Must Be Love,2:53,2000-06-24,wk10,38.0
2000,"Jackson, Alan",Pop A Top,3:04,1999-11-13,wk10,52.0
2000,"Jackson, Alan",www.memory,2:36,2000-11-04,wk10,69.0
2000,Jagged Edge,He Can't Love U,3:30,1999-12-11,wk10,25.0
2000,Jagged Edge,Let's Get Married,4:23,2000-05-06,wk10,26.0
2000,Janet,Doesn't Really Matte...,4:17,2000-06-17,wk10,5.0
2000,Ja Rule,Between Me And You,4:05,2000-09-16,wk10,11.0
2000,Jay-Z,Anything,3:41,2000-02-26,wk10,
2000,Jay-Z,Big Pimpin',3:55,2000-04-22,wk10,19.0
2000,Jay-Z,Do It Again,3:47,2000-01-15,wk10,
2000,Jay-Z,Hey Papi,3:40,2000-08-12,wk10,77.0
2000,Jay-Z,I Just Wanna Love U,3:50,2000-10-28,wk10,11.0
2000,"Jean, Wyclef",911,4:00,2000-10-07,wk10,38.0
2000,Joe,I Wanna Know,4:57,2000-01-01,wk10,27.0
2000,Joe,Treat Her Like A Lad...,4:12,2000-08-05,wk10,79.0
2000,"John, Elton",Someday Out Of The B...,4:41,2000-04-22,wk10,90.0
2000,"Jones, Donell",Where I Wanna Be,6:22,2000-04-22,wk10,35.0
2000,"Jordan, Montell",Get It On.. Tonite,4:34,1999-10-23,wk10,24.0
2000,J-Shin,One Night Stand,4:34,1999-12-25,wk10,34.0
2000,Juvenile,U Understand,3:51,2000-02-05,wk10,
2000,Kandi,Don't Think I'm Not,3:50,2000-08-05,wk10,24.0
2000,"Keith, Toby",Country Comes To Tow...,3:39,2000-08-05,wk10,55.0
2000,"Keith, Toby",How Do You Like Me N...,3:29,2000-01-29,wk10,32.0
2000,Kelis,Caught Out There,4:09,1999-12-04,wk10,67.0
2000,Kenny G,Auld Lang Syne,7:50,1999-12-25,wk10,
2000,Kid Rock,Only God Knows Why,5:27,2000-02-19,wk10,19.0
2000,"Kravitz, Lenny",I Belong To You,4:17,2000-03-25,wk10,
2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,wk10,100.0
2000,"Larrieux, Amel",Get Up,4:02,2000-03-04,wk10,
2000,"Lawrence, Tracy",Lessons Learned,2:55,2000-01-29,wk10,42.0
2000,"Levert, Gerald",Baby U Are,4:10,2000-08-19,wk10,
2000,"Levert, Gerald",Mr. Too Damn Good,4:06,2000-03-18,wk10,
2000,LFO,I Don't Wanna Kiss Y...,5:00,2000-04-15,wk10,
2000,LFO,West Side Story,3:27,2000-08-05,wk10,
2000,Lil Bow Wow,Bounce With Me,3:22,2000-08-19,wk10,27.0
2000,Lil' Kim,How Many Licks?,3:50,2000-11-25,wk10,96.0
2000,Lil' Kim,No Matter What They ...,4:12,2000-07-15,wk10,97.0
2000,Lil' Mo,Ta Da,4:17,2000-08-12,wk10,
2000,Lil Wayne,Tha Block Is Hot,4:13,1999-12-04,wk10,87.0
2000,Lil' Zane,Callin' Me,3:43,2000-07-29,wk10,59.0
2000,Limp Bizkit,N 2 Gether Now,3:55,1999-12-04,wk10,97.0
2000,Limp Bizkit,Re-Arranged,4:08,1999-12-04,wk10,88.0
2000,Limp Bizkit,Rollin',4:04,2000-11-11,wk10,78.0
2000,LL Cool J,Imagine That,4:00,2000-08-12,wk10,
2000,Lonestar,Amazed,4:25,1999-06-05,wk10,27.0
2000,Lonestar,Smile,3:33,1999-12-18,wk10,39.0
2000,Lonestar,What About Now,3:30,2000-06-10,wk10,34.0
2000,"Lopez, Jennifer",Feelin' Good,4:28,2000-02-19,wk10,79.0
2000,"Loveless, Patty",That's The Kind Of M...,3:27,2000-09-16,wk10,71.0
2000,Lox,"Ryde or Die, Chick",3:56,2000-03-18,wk10,
2000,Lucy Pearl,Dance Tonight,3:45,2000-05-20,wk10,40.0
2000,Ludacris,What's Your Fantasy,4:16,2000-09-30,wk10,25.0
2000,M2M,Don't Say You Love M...,3:41,1999-11-20,wk10,92.0
2000,M2M,Mirror Mirror,3:19,2000-04-01,wk10,70.0
2000,Madison Avenue,Don't Call Me Baby,3:44,2000-07-08,wk10,92.0
2000,Madonna,American Pie,4:30,2000-02-19,wk10,
2000,Madonna,Music,3:45,2000-08-12,wk10,2.0
2000,"Martin, Ricky",Private Emotion,4:02,2000-03-11,wk10,
2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,1999-11-20,wk10,54.0
2000,"Martin, Ricky",She Bangs,4:02,2000-10-07,wk10,20.0
2000,Mary Mary,Shackles,3:12,2000-03-25,wk10,30.0
2000,Master P,Souljas,3:33,2000-11-18,wk10,
2000,matchbox twenty,Bent,4:12,2000-04-29,wk10,12.0
2000,"McBride, Martina",Love's The Only Hous...,5:13,2000-02-05,wk10,43.0
2000,"McBride, Martina",There You Are,3:26,2000-09-09,wk10,63.0
2000,"McEntire, Reba",I'll Be,4:23,2000-05-13,wk10,55.0
2000,"McEntire, Reba",What Do You Say,3:26,1999-10-30,wk10,46.0
2000,"McGraw, Tim",My Best Friend,4:33,1999-11-27,wk10,29.0
2000,"McGraw, Tim",My Next Thirty Years,3:37,2000-10-21,wk10,27.0
2000,"McGraw, Tim",Some Things Never Ch...,3:56,2000-05-13,wk10,58.0
2000,"McKnight, Brian",Stay Or Let It Go,4:32,2000-02-26,wk10,
2000,"Messina, Jo Dee",Because You Love Me,3:50,2000-01-29,wk10,61.0
2000,"Messina, Jo Dee",That's The Way,3:17,2000-06-24,wk10,25.0
2000,Metallica,I Disappear,4:26,2000-05-13,wk10,84.0
2000,Metallica,No Leaf Clover,5:43,2000-02-12,wk10,95.0
2000,Montgomery Gentry,Daddy Won't Sell The...,4:18,2000-03-04,wk10,
2000,"Montgomery, John Michael",The Little Girl,3:52,2000-09-09,wk10,38.0
2000,"Moore, Chante",Straight Up,3:40,2000-10-28,wk10,
2000,"Moore, Mandy",I Wanna Be With You,4:12,2000-06-17,wk10,34.0
2000,"Mumba, Samantha",Gotta Tell You,3:19,2000-09-09,wk10,8.0
2000,Musiq,Just Friends,4:02,2000-10-14,wk10,34.0
2000,Mya,Case Of The Ex,3:50,2000-08-19,wk10,17.0
2000,Mya,The Best Of Me,4:12,2000-04-15,wk10,61.0
2000,Mystikal,Shake Ya Ass,4:46,2000-08-12,wk10,14.0
2000,Nas,You Owe Me,3:51,2000-03-25,wk10,69.0
2000,Nelly,(Hot S**t) Country G...,4:17,2000-04-29,wk10,36.0
2000,Next,Wifey,4:03,2000-05-27,wk10,24.0
2000,Nine Days,Absolutely,3:09,2000-05-06,wk10,13.0
2000,Nine Days,If I Am,4:18,2000-12-02,wk10,
2000,No Doubt,Simple Kind Of Life,4:11,2000-07-01,wk10,85.0
2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,wk10,5.0
2000,N'Sync,It's Gonna Be Me,3:10,2000-05-06,wk10,7.0
2000,N'Sync,This I Promise You,4:23,2000-09-30,wk10,5.0
2000,Nu Flavor,3 Little Words,3:54,2000-06-03,wk10,
2000,"Offspring, The",Original Prankster,3:42,2000-11-25,wk10,
2000,"Paisley, Brad",Me Neither,3:19,2000-05-13,wk10,
2000,"Paisley, Brad",We Danced,3:45,2000-10-14,wk10,29.0
2000,Papa Roach,Last Resort,3:19,2000-07-29,wk10,64.0
2000,Pearl Jam,Nothing As It Seems,5:20,2000-05-13,wk10,
2000,Pink,Most Girls,4:06,2000-08-12,wk10,8.0
2000,Pink,There U Go,3:23,2000-03-04,wk10,15.0
2000,"Price, Kelly",As We Lay,6:20,2000-07-15,wk10,
2000,"Price, Kelly",Love Sets You Free,3:46,2000-05-13,wk10,
2000,"Price, Kelly",You Should've Told M...,3:12,2000-09-23,wk10,68.0
2000,Profyle,Liar,3:57,2000-09-16,wk10,33.0
2000,Puff Daddy,Best Friend,5:33,2000-02-12,wk10,
2000,Q-Tip,Breathe And Stop,4:06,2000-01-22,wk10,
2000,Rascal Flatts,Prayin' For Daylight,3:36,2000-05-06,wk10,54.0
2000,"Raye, Collin",Couldn't Last A Mome...,3:40,2000-03-18,wk10,49.0
2000,Red Hot Chili Peppers,Californication,5:21,2000-07-29,wk10,79.0
2000,Red Hot Chili Peppers,Otherside,4:13,2000-02-12,wk10,29.0
2000,R.E.M.,The Great Beyond,4:10,1999-12-25,wk10,59.0
2000,"Rimes, LeAnn",Big Deal,3:03,1999-10-16,wk10,26.0
2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33,2000-09-09,wk10,79.0
2000,"Rimes, LeAnn",I Need You,3:42,2000-05-27,wk10,50.0
2000,"Rogers, Kenny",Buy Me A Rose,3:46,2000-03-11,wk10,40.0
2000,Ruff Endz,No More,3:56,2000-07-01,wk10,5.0
2000,Sammie,I Like It,4:09,2000-01-29,wk10,29.0
2000,Santana,"Maria, Maria",4:18,2000-02-12,wk10,1.0
2000,Savage Garden,Crash And Burn,4:41,2000-04-08,wk10,29.0
2000,Savage Garden,I Knew I Loved You,4:07,1999-10-23,wk10,4.0
2000,SheDaisy,Deck The Halls,3:46,1999-12-25,wk10,
2000,SheDaisy,I Will.. But,3:40,2000-07-15,wk10,43.0
2000,SheDaisy,This Woman Needs,3:20,2000-02-05,wk10,
2000,"Sheist, Shade",Where I Wanna Be,4:16,2000-11-11,wk10,
2000,Shyne,Bad Boyz,4:22,2000-09-09,wk10,78.0
2000,"Simpson, Jessica",I Think I'm In Love ...,3:32,2000-07-01,wk10,27.0
2000,"Simpson, Jessica",Where You Are,3:51,2000-04-01,wk10,
2000,Sisqo,Got To Get It,3:52,1999-11-20,wk10,40.0
2000,Sisqo,Incomplete,3:52,2000-06-24,wk10,2.0
2000,Sisqo,Thong Song,4:05,2000-01-29,wk10,10.0
2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,wk10,78.0
2000,Smash Mouth,Then The Morning Com...,3:04,1999-10-30,wk10,14.0
2000,"Smith, Will",Freakin' It,3:58,2000-02-12,wk10,
2000,Son By Four,A Puro Dolor,3:30,2000-04-08,wk10,60.0
2000,Sonique,It Feels So Good,3:48,2000-01-22,wk10,12.0
2000,SoulDecision,Faded,3:25,2000-07-08,wk10,22.0
2000,"Spears, Britney",From The Bottom Of M...,4:30,2000-01-29,wk10,35.0
2000,"Spears, Britney",Lucky,3:23,2000-08-12,wk10,86.0
2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30,2000-04-22,wk10,10.0
2000,"Spencer, Tracie",Still In My Heart,4:11,2000-03-04,wk10,
2000,Splender,I Think God Can Expl...,3:55,2000-06-10,wk10,89.0
2000,Sting,Desert Rose,3:52,2000-05-13,wk10,21.0
2000,"Stone, Angie",No More Rain,4:42,1999-12-25,wk10,69.0
2000,Stone Temple Pilots,Sour Girl,4:16,2000-07-08,wk10,93.0
2000,"Strait, George",Go On,3:48,2000-08-26,wk10,40.0
2000,"Strait, George",The Best Day,3:24,2000-01-29,wk10,34.0
2000,Sugar Ray,Falls Apart,4:15,2000-01-15,wk10,37.0
2000,Tamar,If You Don't Wanna L...,4:02,2000-03-25,wk10,
2000,Tamia,Can't Go For That,3:38,2000-09-16,wk10,
2000,Third Eye Blind,Deep Inside Of You,4:10,2000-09-02,wk10,97.0
2000,Third Eye Blind,Never Let You Go,3:57,2000-01-22,wk10,16.0
2000,"Thomas, Carl",Emotional,4:31,2000-11-25,wk10,52.0
2000,"Thomas, Carl",I Wish,3:50,2000-03-25,wk10,21.0
2000,"Thomas, Carl",Summer Rain,4:57,2000-09-23,wk10,94.0
2000,"Tippin, Aaron",Kiss This,2:53,2000-08-26,wk10,46.0
2000,TLC,Dear Lie,4:36,2000-02-12,wk10,
2000,Train,Meet Virginia,3:55,1999-10-09,wk10,24.0
2000,Trick Daddy,Shut Up,4:17,2000-05-20,wk10,92.0
2000,Trina,Pull Over,2:58,2000-09-09,wk10,
2000,"Tritt, Travis",Best Of Intentions,4:15,2000-08-19,wk10,38.0
2000,Tuesday,I Know,4:06,2000-12-30,wk10,
2000,"Urban, Keith",Your Everything,4:10,2000-07-15,wk10,51.0
2000,Usher,Pop Ya Collar,3:36,2000-11-04,wk10,
2000,"Vassar, Phil",Carlene,4:07,2000-03-04,wk10,50.0
2000,"Vassar, Phil",Just Another Day In ...,3:54,2000-09-30,wk10,35.0
2000,Vertical Horizon,Everything You Want,4:01,2000-01-22,wk10,19.0
2000,Vertical Horizon,You're A God,3:45,2000-08-26,wk10,26.0
2000,Vitamin C,Graduation,4:23,2000-04-15,wk10,42.0
2000,Vitamin C,The Itch,3:30,2000-12-02,wk10,
2000,"Walker, Clay","Live, Laugh, Love",4:06,1999-12-04,wk10,92.0
2000,"Walker, Clay",The Chain Of Love,5:03,2000-04-15,wk10,45.0
2000,"Wallflowers, The",Sleepwalker,3:29,2000-10-28,wk10,
2000,Westlife,Swear It Again,4:07,2000-04-01,wk10,35.0
2000,"Williams, Robbie",Angels,3:56,1999-11-20,wk10,53.0
2000,"Wills, Mark",Back At One,4:00,2000-01-15,wk10,46.0
2000,"Worley, Darryl",When You Need My Lov...,3:35,2000-06-17,wk10,80.0
2000,"Wright, Chely",It Was,3:51,2000-03-04,wk10,98.0
2000,Yankee Grey,Another Nine Minutes,3:10,2000-04-29,wk10,
2000,"Yearwood, Trisha",Real Live Woman,3:55,2000-04-01,wk10,
2000,Ying Yang Twins,Whistle While You Tw...,4:19,2000-03-18,wk10,89.0
2000,Zombie Nation,Kernkraft 400,3:30,2000-09-02,wk10,
2000,2Ge+her,The Hardest Part Of ...,3:15,2000-09-02,wk11,
2000,2 Pac,Baby Don't Cry,4:22,2000-02-26,wk11,
2000,3 Doors Down,Kryptonite,3:53,2000-04-08,wk11,51.0
2000,3 Doors Down,Loser,4:24,2000-10-21,wk11,61.0
2000,504 Boyz,Wobble Wobble,3:35,2000-04-15,wk11,64.0
2000,98?,Give Me Just One Nig...,3:24,2000-08-19,wk11,7.0
2000,Aaliyah,I Don't Wanna,4:15,2000-01-29,wk11,37.0
2000,Aaliyah,Try Again,4:03,2000-03-18,wk11,9.0
2000,"Adams, Yolanda",Open My Heart,5:30,2000-08-26,wk11,66.0
2000,"Adkins, Trace",More,3:05,2000-04-29,wk11,92.0
2000,"Aguilera, Christina",Come On Over Baby,3:38,2000-08-05,wk11,1.0
2000,"Aguilera, Christina",I Turn To You,4:00,2000-04-15,wk11,17.0
2000,"Aguilera, Christina",What A Girl Wants,3:18,1999-11-27,wk11,2.0
2000,Alice Deejay,Better Off Alone,6:50,2000-04-08,wk11,36.0
2000,"Allan, Gary",Smoke Rings In The D...,4:18,2000-01-22,wk11,
2000,Amber,Sexual,4:38,1999-07-17,wk11,99.0
2000,Anastacia,I'm Outta Love,4:01,2000-04-01,wk11,
2000,"Anthony, Marc",My Baby You,3:59,2000-09-16,wk11,73.0
2000,"Anthony, Marc",You Sang To Me,3:50,2000-02-26,wk11,13.0
2000,A*Teens,Dancing Queen,3:44,2000-07-08,wk11,
2000,Avant,My First Love,4:28,2000-11-04,wk11,32.0
2000,Avant,Separated,4:13,2000-04-29,wk11,23.0
