,Salary,CareerSatisfaction,HoursPerWeek,JobSatisfaction,StackOverflowSatisfaction
4757,,7.0,0.0,7.0,8.0
4758,,6.0,15.0,4.0,10.0
4759,,,,,10.0
4760,,9.0,1.0,7.0,
4761,,7.0,1.0,7.0,
4762,,7.0,,7.0,9.0
4763,,7.0,,8.0,
4764,,9.0,,8.0,6.0
4765,,,,,4.0
4766,,,,,
4767,,6.0,0.0,7.0,10.0
4768,,5.0,11.0,5.0,
4769,,7.0,,7.0,
4770,,7.0,0.0,7.0,7.0
4771,,9.0,,9.0,10.0
4772,,6.0,1.0,4.0,10.0
4773,,7.0,,7.0,9.0
4774,,5.0,,4.0,
4775,,5.0,2.0,0.0,7.0
4776,47348.484848484804,8.0,1.0,8.0,6.0
4777,,8.0,,9.0,
4778,32258.064516128998,2.0,2.0,2.0,
4779,,8.0,,7.0,
4780,,6.0,,8.0,8.0
4781,,,,,8.0
4782,,8.0,,6.0,
4783,,9.0,1.0,9.0,10.0
4784,,6.0,,8.0,
4785,,,12.0,,
4786,,7.0,1.0,7.0,9.0
4787,62500.0,7.0,,9.0,9.0
4788,69892.4731182796,7.0,,7.0,10.0
4789,53763.440860215094,8.0,2.0,9.0,8.0
4790,,10.0,,10.0,10.0
4791,,7.0,,5.0,8.0
4792,,,1.0,,8.0
4793,48000.0,7.0,,9.0,10.0
4794,,8.0,,8.0,
4795,13445.8598726115,8.0,4.0,7.0,
4796,23655.9139784946,8.0,0.0,9.0,9.0
4797,,,,,4.0
4798,,10.0,,10.0,8.0
4799,,8.0,0.0,8.0,
4800,90750.0,7.0,3.0,2.0,7.0
4801,140000.0,10.0,,5.0,10.0
4802,,4.0,,,10.0
4803,,7.0,4.0,8.0,8.0
4804,80000.0,9.0,0.0,9.0,10.0
4805,,,0.0,,
4806,74574.0,5.0,2.0,5.0,6.0
4807,,,,,
4808,,5.0,,7.0,
4809,,7.0,35.0,5.0,9.0
4810,,,,,9.0
4811,,6.0,,8.0,9.0
4812,,,,,8.0
4813,86538.4615384615,10.0,,8.0,10.0
4814,31875.0,8.0,,8.0,9.0
4815,27956.9892473118,8.0,,7.0,8.0
4816,,7.0,,7.0,7.0
4817,,,1.0,,7.0
4818,513.513513513514,6.0,1.0,6.0,9.0
4819,,8.0,1.0,7.0,7.0
4820,,5.0,,6.0,
4821,,,,,
4822,,6.0,40.0,5.0,5.0
4823,,5.0,0.0,2.0,
4824,,8.0,,,10.0
4825,113300.0,8.0,,9.0,9.0
4826,111000.0,9.0,3.0,6.0,10.0
4827,11695.906432748501,5.0,,10.0,10.0
4828,,4.0,,4.0,
4829,56206.0889929742,8.0,,7.0,8.0
4830,,8.0,,8.0,9.0
4831,,7.0,,7.0,
4832,,,,,
4833,,7.0,,6.0,9.0
4834,,,,,
4835,109000.0,6.0,,6.0,9.0
4836,36021.5053763441,7.0,,7.0,9.0
4837,,8.0,,8.0,
4838,,8.0,,9.0,9.0
4839,64516.1290322581,7.0,,6.0,8.0
4840,24060.1503759398,6.0,,7.0,2.0
4841,,8.0,0.0,8.0,
4842,,10.0,5.0,10.0,10.0
4843,,5.0,,5.0,
4844,,9.0,,9.0,9.0
4845,,6.0,,7.0,8.0
4846,,8.0,1.0,,8.0
4847,,7.0,,7.0,8.0
4848,,8.0,,7.0,
4849,,10.0,,10.0,10.0
4850,,9.0,,7.0,9.0
4851,,4.0,4.0,3.0,9.0
4852,,10.0,,10.0,
4853,,8.0,,10.0,10.0
4854,,8.0,2.0,8.0,10.0
4855,,8.0,,8.0,8.0
4856,81600.0,3.0,0.0,4.0,9.0
4857,,6.0,,9.0,
4858,65000.0,10.0,,10.0,10.0
4859,133000.0,8.0,1.0,7.0,8.0
4860,,8.0,,8.0,8.0
4861,,,0.0,,7.0
4862,111000.0,7.0,,8.0,7.0
4863,,,2.0,,8.0
4864,,,2.0,,
4865,47500.0,8.0,10.0,3.0,9.0
4866,,8.0,,7.0,8.0
4867,,7.0,,7.0,10.0
4868,,8.0,,8.0,
4869,,8.0,,8.0,
4870,90000.0,9.0,2.0,9.0,10.0
4871,28387.096774193502,9.0,0.0,7.0,9.0
4872,,8.0,,9.0,
4873,76250.0,8.0,,8.0,10.0
4874,,8.0,,7.0,8.0
4875,,7.0,1.0,7.0,9.0
4876,8809.27910732638,6.0,40.0,6.0,
4877,,5.0,3.0,5.0,
4878,52500.0,9.0,,9.0,9.0
4879,,8.0,,9.0,8.0
4880,,5.0,2.0,5.0,
4881,,7.0,,6.0,8.0
4882,,,3.0,,7.0
4883,,,,,5.0
4884,,9.0,,8.0,8.0
4885,,5.0,,4.0,
4886,5806.45161290323,9.0,,9.0,9.0
4887,,10.0,,10.0,10.0
4888,155000.0,8.0,,9.0,10.0
4889,,,,,8.0
4890,,,3.0,,9.0
4891,,,0.0,,
4892,115000.0,5.0,,3.0,8.0
4893,,5.0,,6.0,
4894,,,,,
4895,85000.0,8.0,1.0,4.0,9.0
4896,,9.0,6.0,,7.0
4897,8211.40638996715,5.0,1.0,6.0,8.0
4898,,8.0,,8.0,
4899,,1.0,,2.0,
4900,61000.0,9.0,,8.0,10.0
4901,61483.253588516796,6.0,,4.0,7.0
4902,26427.837321979197,5.0,,4.0,
4903,,9.0,,9.0,8.0
4904,,7.0,,7.0,8.0
4905,,10.0,0.0,10.0,9.0
4906,153000.0,10.0,,10.0,10.0
4907,77419.3548387097,8.0,,9.0,9.0
4908,,8.0,15.0,6.0,6.0
4909,,8.0,,8.0,7.0
4910,,8.0,,8.0,7.0
4911,1777.77777777778,6.0,,6.0,7.0
4912,,7.0,,9.0,
4913,43655.9139784946,3.0,2.0,3.0,8.0
4914,,7.0,1.0,7.0,
4915,,10.0,2.0,7.0,
4916,,8.0,0.0,7.0,8.0
4917,47500.0,8.0,,7.0,6.0
4918,36363.636363636404,9.0,,3.0,8.0
4919,,,,,8.0
4920,,9.0,,9.0,7.0
4921,,7.0,3.0,3.0,8.0
4922,,8.0,,8.0,
4923,,8.0,,4.0,
4924,37634.4086021505,9.0,1.0,7.0,9.0
4925,,9.0,,8.0,8.0
4926,,6.0,,6.0,
4927,15053.7634408602,7.0,,8.0,
4928,,8.0,,8.0,8.0
4929,60606.06060606059,8.0,0.0,7.0,8.0
4930,,5.0,,4.0,
4931,,9.0,,9.0,
4932,,,,,9.0
4933,,6.0,,7.0,9.0
4934,,4.0,1.0,4.0,7.0
4935,,9.0,0.0,8.0,7.0
4936,,8.0,40.0,,8.0
4937,,7.0,,8.0,8.0
4938,,8.0,,8.0,7.0
4939,,9.0,2.0,8.0,9.0
4940,,8.0,1.0,7.0,9.0
4941,,7.0,2.0,6.0,
4942,,,,,7.0
4943,,9.0,,6.0,8.0
4944,38709.6774193548,8.0,,8.0,9.0
4945,13333.333333333301,3.0,0.0,9.0,7.0
4946,,8.0,2.0,8.0,9.0
4947,,8.0,,10.0,
4948,,,7.0,,10.0
4949,,6.0,1.0,,8.0
4950,,7.0,,,
4951,20537.634408602098,6.0,,7.0,6.0
4952,,7.0,,7.0,8.0
4953,33118.2795698925,10.0,,10.0,8.0
4954,,10.0,,10.0,
4955,3234.5013477089,7.0,,6.0,9.0
4956,,8.0,,8.0,8.0
4957,,10.0,,10.0,10.0
4958,,,1.0,,8.0
4959,,8.0,0.0,7.0,8.0
4960,,9.0,,9.0,8.0
4961,77174.7854540964,9.0,,9.0,8.0
4962,19892.4731182796,9.0,,6.0,
4963,,6.0,,8.0,8.0
4964,,9.0,0.0,9.0,10.0
4965,120000.0,6.0,2.0,7.0,6.0
4966,,,0.0,,9.0
4967,85000.0,7.0,,7.0,9.0
4968,,,4.0,,6.0
4969,,,,,10.0
4970,95000.0,9.0,,9.0,7.0
4971,,7.0,0.0,8.0,8.0
4972,,10.0,,10.0,9.0
4973,48387.096774193495,9.0,,8.0,9.0
4974,8756.756756756758,6.0,,6.0,8.0
4975,,6.0,,7.0,
4976,,,3.0,,8.0
4977,,7.0,,8.0,7.0
4978,,6.0,,7.0,8.0
4979,,8.0,,,
4980,71969.696969697,8.0,,8.0,9.0
4981,,10.0,,8.0,8.0
4982,,6.0,1.0,5.0,5.0
4983,,8.0,,8.0,8.0
4984,75000.0,8.0,,8.0,10.0
4985,,8.0,,7.0,8.0
4986,,7.0,2.0,8.0,7.0
4987,,7.0,1.0,5.0,9.0
4988,83333.3333333333,8.0,0.0,8.0,8.0
4989,80645.16129032259,7.0,2.0,5.0,6.0
4990,,5.0,1.0,4.0,10.0
4991,,,,,
4992,52500.0,10.0,1.0,10.0,10.0
4993,,6.0,3.0,8.0,
4994,,,,,
4995,,8.0,,8.0,9.0
4996,,8.0,0.0,8.0,7.0
4997,155000.0,8.0,6.0,5.0,8.0
4998,,8.0,2.0,8.0,
4999,75000.0,6.0,,4.0,8.0
5000,,8.0,,,
5001,71845.16129032259,9.0,,8.0,10.0
5002,,9.0,1.0,8.0,8.0
5003,,7.0,,7.0,
5004,,7.0,,4.0,
5005,,5.0,,3.0,
5006,,10.0,0.0,,10.0
5007,,9.0,,8.0,
5008,,8.0,,7.0,
5009,57500.0,7.0,,7.0,10.0
5010,,8.0,5.0,5.0,8.0
5011,,9.0,,8.0,7.0
5012,,8.0,2.0,8.0,7.0
5013,,10.0,,10.0,10.0
5014,45454.5454545455,7.0,,8.0,8.0
5015,48387.096774193495,8.0,,9.0,9.0
5016,,7.0,2.0,6.0,6.0
5017,,,,,
5018,110000.0,6.0,,8.0,9.0
5019,,,26.0,,
5020,37827.9569892473,8.0,,9.0,9.0
5021,,,,,6.0
5022,,9.0,1.0,8.0,9.0
5023,,5.0,,4.0,
5024,43010.752688172004,8.0,,8.0,7.0
5025,100000.0,7.0,0.0,8.0,6.0
5026,,8.0,,7.0,8.0
5027,,10.0,,10.0,10.0
5028,,10.0,,,
5029,,,2.0,,8.0
5030,,,,,7.0
5031,135000.0,8.0,,8.0,9.0
5032,,7.0,,6.0,9.0
5033,,,1.0,,8.0
5034,,4.0,,4.0,7.0
5035,43010.752688172004,9.0,,9.0,9.0
5036,,8.0,,7.0,9.0
5037,,7.0,2.0,7.0,7.0
5038,,9.0,,7.0,10.0
5039,,3.0,39.0,3.0,8.0
5040,,7.0,,7.0,
5041,,,,,9.0
5042,,9.0,,8.0,
5043,,,,,
5044,70000.0,8.0,,9.0,9.0
5045,56250.0,6.0,,5.0,8.0
5046,,8.0,,8.0,8.0
5047,,6.0,,5.0,
5048,,8.0,,8.0,9.0
5049,,3.0,,,
5050,,8.0,,8.0,8.0
5051,,6.0,,6.0,9.0
5052,78750.0,9.0,,9.0,8.0
5053,,8.0,,5.0,9.0
5054,29629.6296296296,7.0,1.0,7.0,
5055,,7.0,0.0,7.0,
5056,,,,,8.0
5057,,8.0,,8.0,
5058,104000.0,8.0,40.0,6.0,10.0
5059,,,1.0,,9.0
5060,,,,,
5061,,9.0,40.0,10.0,7.0
5062,64516.1290322581,10.0,,10.0,9.0
5063,53030.303030302995,10.0,,10.0,8.0
5064,,5.0,,2.0,
5065,,0.0,,0.0,
5066,,5.0,,6.0,7.0
5067,39393.9393939394,10.0,,8.0,10.0
5068,,,1.0,,6.0
5069,,7.0,,9.0,
5070,,7.0,,3.0,
5071,,7.0,,7.0,7.0
5072,,7.0,,8.0,
5073,,7.0,,7.0,
5074,,8.0,,8.0,9.0
5075,,5.0,2.0,5.0,7.0
5076,,8.0,1.0,6.0,9.0
5077,,7.0,1.0,,9.0
5078,,7.0,,9.0,8.0
5079,,9.0,,9.0,10.0
5080,,8.0,1.0,,9.0
5081,,7.0,,7.0,9.0
5082,32258.064516128998,7.0,,7.0,9.0
5083,69696.9696969697,7.0,0.0,7.0,10.0
5084,,6.0,0.0,5.0,8.0
5085,,8.0,,6.0,
5086,,7.0,,8.0,
5087,,7.0,,8.0,
5088,,8.0,2.0,2.0,10.0
5089,75000.0,9.0,,9.0,9.0
5090,,,35.0,,8.0
5091,,3.0,,1.0,
5092,,9.0,,10.0,
5093,8809.27910732638,7.0,,3.0,10.0
5094,,7.0,,7.0,
5095,,,,,
5096,48387.096774193495,6.0,,5.0,6.0
5097,90000.0,9.0,,8.0,9.0
5098,,0.0,3.0,,8.0
5099,63978.4946236559,8.0,,8.0,9.0
5100,,10.0,0.0,9.0,
5101,,9.0,0.0,10.0,
5102,,7.0,2.0,2.0,
5103,,2.0,3.0,2.0,9.0
5104,60000.0,5.0,,5.0,
5105,,8.0,1.0,7.0,8.0
5106,,10.0,,7.0,
5107,,7.0,,7.0,9.0
5108,,,,,
5109,,8.0,,8.0,10.0
5110,100000.0,7.0,1.0,8.0,8.0
5111,,4.0,13.0,1.0,
5112,,5.0,3.0,5.0,8.0
5113,32258.064516128998,7.0,1.0,9.0,9.0
5114,21505.376344086002,10.0,,10.0,7.0
5115,,9.0,40.0,9.0,9.0
5116,,,,,10.0
5117,,10.0,,9.0,10.0
5118,,9.0,,9.0,
5119,,9.0,,8.0,
5120,,10.0,,8.0,
5121,,4.0,,4.0,
5122,,,,,8.0
5123,,,6.0,,9.0
5124,,6.0,,6.0,
5125,1481.4814814814802,5.0,,7.0,8.0
5126,,,,,8.0
5127,103000.0,7.0,,7.0,9.0
5128,,8.0,1.0,9.0,8.0
5129,55000.0,10.0,0.0,10.0,10.0
5130,,7.0,,8.0,10.0
5131,19354.8387096774,10.0,,8.0,10.0
5132,,6.0,,8.0,
5133,,6.0,,6.0,
5134,69892.4731182796,7.0,,9.0,8.0
5135,85000.0,7.0,4.0,3.0,8.0
5136,,10.0,1.0,9.0,9.0
5137,,6.0,,9.0,7.0
5138,,,,,
5139,51.25,8.0,,10.0,10.0
5140,101000.0,5.0,1.0,5.0,7.0
5141,5203.61990950226,8.0,,8.0,
5142,65000.0,6.0,2.0,2.0,6.0
5143,,9.0,,10.0,8.0
5144,107816.711590297,8.0,,7.0,9.0
5145,,7.0,2.0,,8.0
5146,,9.0,,10.0,6.0
5147,,7.0,,8.0,7.0
5148,,7.0,,7.0,
5149,,7.0,0.0,8.0,10.0
5150,,10.0,,10.0,9.0
5151,,5.0,40.0,2.0,
5152,,,,,
5153,,7.0,,9.0,
5154,,,,,
5155,,,20.0,,8.0
5156,,6.0,,9.0,
5157,,7.0,1.0,8.0,5.0
5158,58125.0,10.0,,10.0,7.0
5159,,8.0,,7.0,10.0
5160,,10.0,5.0,5.0,
5161,,8.0,,7.0,9.0
5162,,,0.0,,
5163,,7.0,,7.0,9.0
5164,,10.0,,10.0,10.0
5165,62500.0,8.0,,9.0,7.0
5166,,7.0,,8.0,8.0
5167,,7.0,0.0,2.0,7.0
5168,53000.0,8.0,1.0,5.0,10.0
5169,86021.5053763441,8.0,,8.0,10.0
5170,,,,,6.0
5171,,6.0,,7.0,
5172,,7.0,,10.0,10.0
5173,,,,,8.0
5174,,8.0,0.0,9.0,9.0
5175,,6.0,4.0,6.0,
5176,,7.0,0.0,7.0,7.0
5177,52500.0,7.0,1.0,8.0,9.0
5178,,6.0,,4.0,
5179,,8.0,,9.0,8.0
5180,35483.8709677419,8.0,,7.0,8.0
5181,,9.0,40.0,9.0,7.0
5182,,9.0,,9.0,8.0
5183,,8.0,,8.0,
5184,,5.0,11.0,0.0,
5185,,5.0,,7.0,
5186,,8.0,,5.0,8.0
5187,,9.0,0.0,9.0,
5188,,,,,
5189,63516.7464114833,7.0,0.0,7.0,7.0
5190,,7.0,,8.0,
5191,33333.3333333333,6.0,,2.0,7.0
5192,,7.0,2.0,8.0,8.0
5193,,,,,8.0
5194,,7.0,0.0,7.0,
5195,,8.0,,8.0,7.0
5196,,,,,
5197,,7.0,,6.0,10.0
5198,,8.0,,9.0,9.0
5199,,3.0,,5.0,8.0
5200,,8.0,,8.0,
5201,,,2.0,,8.0
5202,,6.0,,8.0,7.0
5203,,,10.0,,
5204,,7.0,1.0,5.0,7.0
5205,,9.0,,9.0,8.0
5206,,3.0,0.0,5.0,6.0
5207,32258.064516128998,7.0,2.0,6.0,
5208,,8.0,,7.0,
5209,16040.1002506266,8.0,2.0,7.0,10.0
5210,,7.0,,7.0,9.0
5211,,,,,9.0
5212,,10.0,0.0,8.0,9.0
5213,,8.0,,5.0,
5214,,8.0,,7.0,8.0
5215,,6.0,,8.0,7.0
5216,,8.0,,8.0,10.0
5217,,7.0,6.0,7.0,9.0
5218,63000.0,10.0,,9.0,9.0
5219,143540.669856459,8.0,0.0,8.0,9.0
5220,,9.0,,9.0,7.0
5221,,7.0,1.0,7.0,
5222,36962.3655913979,8.0,0.0,9.0,7.0
5223,,7.0,,6.0,8.0
5224,,8.0,,9.0,9.0
5225,,10.0,1.0,6.0,8.0
5226,32500.0,7.0,,7.0,10.0
5227,,5.0,,,9.0
5228,77500.0,8.0,,9.0,9.0
5229,,5.0,0.0,4.0,7.0
5230,,,,,
5231,,8.0,,8.0,7.0
5232,,10.0,,8.0,
5233,,9.0,,9.0,
5234,,9.0,,9.0,
5235,33416.875522138704,4.0,,3.0,8.0
5236,,,,,9.0
5237,,10.0,,8.0,8.0
5238,64516.1290322581,8.0,,7.0,9.0
5239,,8.0,,7.0,
5240,,1.0,,,
5241,25185.1851851852,8.0,,9.0,9.0
5242,33333.3333333333,8.0,,8.0,3.0
5243,,10.0,,10.0,10.0
5244,,7.0,2.0,6.0,8.0
5245,,7.0,,7.0,10.0
5246,,8.0,1.0,6.0,9.0
5247,,7.0,2.0,8.0,10.0
5248,,8.0,1.0,8.0,8.0
5249,23703.7037037037,9.0,,9.0,7.0
5250,,10.0,1.0,10.0,9.0
5251,,8.0,,8.0,8.0
5252,,8.0,,6.0,9.0
5253,,8.0,,8.0,
5254,,5.0,,3.0,
5255,,5.0,0.0,5.0,9.0
5256,,8.0,,8.0,
5257,,8.0,8.0,,9.0
5258,,9.0,,8.0,10.0
5259,,4.0,1.0,2.0,10.0
5260,,7.0,0.0,9.0,
5261,,1.0,,1.0,6.0
5262,,6.0,2.0,7.0,7.0
5263,41666.6666666667,7.0,,9.0,8.0
5264,,,,,10.0
5265,,8.0,,8.0,8.0
5266,,6.0,1.0,2.0,8.0
5267,,6.0,6.0,4.0,9.0
5268,,7.0,,0.0,
5269,70000.0,10.0,,10.0,9.0
5270,,9.0,,9.0,
5271,,8.0,,8.0,8.0
5272,,,0.0,,10.0
5273,,6.0,,7.0,6.0
5274,,6.0,,5.0,10.0
5275,,7.0,,7.0,
5276,,8.0,,9.0,8.0
5277,,7.0,4.0,3.0,9.0
5278,,9.0,,9.0,9.0
5279,,7.0,16.0,3.0,8.0
5280,,9.0,,9.0,
5281,,6.0,,6.0,
5282,,,,,9.0
5283,47500.0,8.0,,9.0,9.0
5284,,9.0,0.0,7.0,10.0
5285,73000.0,7.0,,7.0,8.0
5286,74000.0,9.0,,10.0,9.0
5287,,,,,
5288,,6.0,0.0,6.0,9.0
5289,,8.0,,5.0,
5290,,7.0,,8.0,9.0
5291,12839.5061728395,7.0,,7.0,
5292,,6.0,0.0,7.0,8.0
5293,,6.0,0.0,6.0,
5294,47500.0,8.0,,8.0,9.0
5295,19108.2802547771,9.0,,8.0,10.0
5296,,8.0,3.0,3.0,8.0
5297,,7.0,,9.0,
5298,,8.0,,8.0,
5299,,,,,
5300,,7.0,,7.0,
5301,112121.212121212,6.0,,6.0,9.0
5302,,5.0,,9.0,
5303,,8.0,,9.0,9.0
5304,,7.0,,9.0,9.0
5305,,,,,
5306,13333.333333333301,9.0,1.0,8.0,10.0
5307,70000.0,7.0,,9.0,8.0
5308,,7.0,5.0,6.0,9.0
5309,,10.0,0.0,7.0,7.0
5310,,5.0,20.0,5.0,10.0
5311,,10.0,,10.0,
5312,,,,,9.0
5313,,7.0,,7.0,7.0
5314,,10.0,0.0,8.0,10.0
5315,,9.0,10.0,8.0,10.0
5316,,9.0,,7.0,9.0
5317,,7.0,0.0,7.0,9.0
5318,,,,,
5319,47311.8279569892,8.0,0.0,6.0,9.0
5320,,7.0,,7.0,7.0
5321,96000.0,9.0,1.0,6.0,9.0
5322,54838.7096774193,6.0,,6.0,9.0
5323,110000.0,7.0,,7.0,9.0
5324,,6.0,,8.0,10.0
5325,,0.0,,,1.0
5326,100000.0,9.0,,9.0,10.0
5327,,5.0,,5.0,
5328,,9.0,2.0,6.0,10.0
5329,,7.0,,7.0,
5330,,7.0,0.0,6.0,8.0
5331,110000.0,9.0,,8.0,8.0
5332,78000.0,5.0,,5.0,7.0
5333,25806.451612903198,8.0,,6.0,
5334,,8.0,,8.0,8.0
5335,,8.0,,8.0,10.0
5336,32877.5,8.0,,9.0,9.0
5337,,7.0,2.0,7.0,8.0
5338,24748.221221599702,8.0,,8.0,8.0
5339,,9.0,,9.0,
5340,,4.0,0.0,7.0,10.0
5341,,,,,
5342,,6.0,,7.0,
5343,,,,,
5344,1604.01002506266,5.0,1.0,10.0,9.0
5345,,8.0,0.0,10.0,10.0
5346,,3.0,6.0,,8.0
5347,30000.0,9.0,1.0,7.0,10.0
5348,,6.0,1.0,5.0,
5349,,10.0,39.0,,1.0
5350,,7.0,1.0,6.0,8.0
5351,,8.0,,7.0,
5352,72000.0,6.0,1.0,6.0,8.0
5353,,,,,
5354,,9.0,,9.0,
5355,80000.0,6.0,,6.0,7.0
5356,53763.440860215094,7.0,,8.0,7.0
5357,75757.5757575758,8.0,1.0,6.0,8.0
5358,38709.6774193548,7.0,,8.0,7.0
5359,37878.7878787879,7.0,0.0,8.0,9.0
5360,,8.0,,6.0,
5361,45454.5454545455,10.0,,10.0,10.0
5362,,7.0,,9.0,8.0
5363,,6.0,0.0,7.0,6.0
5364,48000.0,7.0,0.0,8.0,
5365,,8.0,,8.0,7.0
5366,,10.0,,10.0,
5367,,10.0,,10.0,9.0
5368,,5.0,,5.0,
5369,,8.0,,9.0,9.0
5370,,7.0,1.0,7.0,10.0
5371,65000.0,8.0,1.0,7.0,7.0
5372,55000.0,7.0,,5.0,8.0
5373,,6.0,,8.0,
5374,,7.0,,8.0,
5375,37634.4086021505,7.0,,6.0,7.0
5376,,5.0,2.0,3.0,9.0
5377,,8.0,,5.0,8.0
5378,58139.534883720895,9.0,,10.0,10.0
5379,,4.0,,5.0,10.0
5380,,9.0,,7.0,9.0
5381,,8.0,,6.0,6.0
5382,72000.0,7.0,2.0,6.0,8.0
5383,,8.0,40.0,7.0,7.0
5384,22292.993630573197,5.0,,6.0,10.0
5385,160000.0,7.0,,8.0,8.0
5386,,9.0,,6.0,
5387,43010.752688172004,8.0,,8.0,8.0
5388,28000.0,10.0,0.0,10.0,10.0
5389,,,,,6.0
5390,46875.0,9.0,,9.0,9.0
5391,32795.6989247312,10.0,,6.0,9.0
5392,,8.0,,8.0,9.0
5393,,2.0,4.0,1.0,
5394,94600.0,,,,10.0
5395,,10.0,0.0,10.0,9.0
5396,,7.0,,7.0,10.0
5397,,10.0,,10.0,8.0
5398,45000.0,6.0,1.0,5.0,8.0
5399,81250.0,8.0,,6.0,8.0
5400,,4.0,,5.0,8.0
5401,,10.0,1.0,7.0,
5402,,8.0,0.0,8.0,10.0
5403,13301.435406698602,8.0,,7.0,10.0
5404,,8.0,0.0,8.0,7.0
5405,,6.0,5.0,6.0,
5406,,8.0,,9.0,9.0
5407,,8.0,,8.0,
5408,,,,,
5409,,6.0,,2.0,8.0
5410,,8.0,,7.0,9.0
5411,,,2.0,,9.0
5412,120000.0,6.0,0.0,8.0,10.0
5413,40000.0,10.0,1.0,9.0,10.0
5414,28387.096774193502,7.0,1.0,6.0,8.0
5415,,8.0,,8.0,9.0
5416,49242.4242424242,10.0,,9.0,8.0
5417,,3.0,,9.0,10.0
5418,,,2.0,,9.0
5419,,8.0,,8.0,
5420,,5.0,,5.0,
5421,90000.0,9.0,,9.0,7.0
5422,,8.0,1.0,8.0,8.0
5423,69892.4731182796,7.0,,1.0,10.0
5424,,7.0,,8.0,8.0
5425,,8.0,,8.0,7.0
5426,,,,,10.0
5427,,10.0,,10.0,9.0
5428,,0.0,4.0,,10.0
5429,,9.0,,9.0,8.0
5430,111500.0,6.0,,6.0,9.0
5431,,6.0,,4.0,
5432,,7.0,,7.0,
5433,44000.0,8.0,0.0,7.0,8.0
5434,,7.0,,6.0,
5435,,7.0,,9.0,8.0
5436,,8.0,,9.0,8.0
5437,,8.0,0.0,6.0,8.0
5438,96.0,8.0,,8.0,8.0
5439,,9.0,,10.0,8.0
5440,,6.0,2.0,6.0,8.0
5441,,,1.0,,10.0
5442,,10.0,1.0,8.0,8.0
5443,62500.0,10.0,2.0,8.0,9.0
5444,85000.0,8.0,,8.0,7.0
5445,45454.5454545455,7.0,,8.0,8.0
5446,,,,,
5447,45161.29032258059,7.0,0.0,7.0,7.0
5448,105000.0,8.0,,8.0,10.0
5449,,10.0,,10.0,10.0
5450,,,,,
5451,,8.0,,8.0,10.0
5452,,7.0,,7.0,7.0
5453,,,,,10.0
5454,,6.0,0.0,6.0,7.0
5455,70000.0,6.0,,10.0,9.0
5456,8020.05012531328,5.0,,5.0,7.0
5457,,5.0,,3.0,6.0
5458,,,0.0,,
5459,26881.7204301075,8.0,,8.0,8.0
5460,,6.0,2.0,7.0,9.0
5461,,7.0,,6.0,
5462,43750.0,8.0,,8.0,
5463,53763.440860215094,8.0,0.0,8.0,8.0
5464,38709.6774193548,10.0,,10.0,9.0
5465,,7.0,,8.0,
5466,,10.0,0.0,5.0,10.0
5467,,10.0,0.0,10.0,
5468,,8.0,,8.0,9.0
5469,,10.0,,10.0,6.0
5470,,8.0,1.0,8.0,9.0
5471,,9.0,,8.0,9.0
5472,,5.0,2.0,4.0,8.0
5473,,,,,8.0
5474,,8.0,,,8.0
5475,,8.0,,7.0,8.0
5476,,,,,
5477,,7.0,,6.0,8.0
5478,,6.0,38.0,8.0,
5479,32500.0,4.0,,5.0,
5480,,,,,8.0
5481,,10.0,,2.0,7.0
5482,,7.0,7.0,,10.0
5483,,7.0,,7.0,
5484,25268.8172043011,7.0,0.0,8.0,8.0
5485,,9.0,2.0,6.0,8.0
5486,,8.0,,8.0,6.0
5487,,,,,
5488,,8.0,,6.0,8.0
5489,,9.0,,9.0,10.0
5490,,5.0,1.0,6.0,8.0
5491,80000.0,6.0,0.0,6.0,5.0
5492,,6.0,5.0,4.0,8.0
5493,,8.0,,6.0,
5494,,3.0,,5.0,
5495,,7.0,,7.0,10.0
5496,,,,,10.0
5497,,9.0,,9.0,8.0
5498,,6.0,0.0,6.0,7.0
5499,3827.75119617225,6.0,,3.0,7.0
5500,,8.0,,7.0,
5501,,9.0,,9.0,8.0
5502,,7.0,,5.0,9.0
5503,100000.0,9.0,,9.0,9.0
5504,,8.0,,7.0,9.0
5505,,3.0,,,9.0
5506,90000.0,7.0,1.0,5.0,6.0
5507,,5.0,,7.0,
5508,,10.0,,10.0,
5509,,3.0,,5.0,8.0
5510,11146.496815286599,6.0,,6.0,9.0
5511,,8.0,,8.0,
5512,58333.3333333333,9.0,,8.0,10.0
5513,,,,,8.0
5514,,6.0,,8.0,
5515,,,,,10.0
5516,45161.29032258059,8.0,,9.0,8.0
5517,79545.4545454545,8.0,4.0,7.0,9.0
5518,,10.0,3.0,10.0,8.0
5519,,,1.0,,9.0
5520,50000.0,10.0,,10.0,9.0
5521,18518.5185185185,7.0,1.0,6.0,8.0
5522,,7.0,,8.0,7.0
5523,,10.0,,10.0,7.0
5524,150000.0,8.0,0.0,8.0,10.0
5525,,6.0,4.0,5.0,9.0
5526,,8.0,,8.0,10.0
5527,16129.032258064499,9.0,1.0,10.0,8.0
5528,,,2.0,,5.0
5529,43010.752688172004,3.0,0.0,3.0,9.0
5530,,,1.0,,9.0
5531,,,,,7.0
5532,54193.548387096795,7.0,0.0,6.0,8.0
5533,,10.0,15.0,10.0,
5534,,9.0,,8.0,8.0
5535,,10.0,,10.0,5.0
5536,,6.0,0.0,6.0,8.0
5537,,,,,
5538,,10.0,,10.0,
