Date (MM/DD/YYYY),  Carrier Code,Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),Unnamed: 17
2015-07-17,  WN,1255.0,N477WN,BNA,05:10,05:10,120.0,111.0,0.0,05:18,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,1403.0,N8656B,LAS,11:25,11:25,165.0,155.0,0.0,11:33,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,1472.0,N744SW,DAL,21:55,21:53,55.0,54.0,-2.0,22:02,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,1694.0,N7811F,PHX,07:00,06:59,140.0,137.0,-1.0,07:10,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,1901.0,N317WN,MCO,10:25,10:26,155.0,153.0,1.0,10:33,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,2263.0,N223WN,DAL,18:40,18:39,55.0,50.0,-1.0,18:47,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,2284.0,N703SW,FLL,16:45,16:44,165.0,163.0,-1.0,16:53,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,2495.0,N7703A,SNA,07:35,07:30,180.0,169.0,-5.0,07:39,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,2876.0,N228WN,STL,13:25,13:25,120.0,116.0,0.0,13:35,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,2950.0,N7722B,DAL,14:05,14:17,55.0,53.0,12.0,14:25,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,3047.0,N8658A,LAS,20:20,20:28,165.0,158.0,8.0,20:37,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,3054.0,N228WN,PDX,18:45,18:47,245.0,232.0,2.0,18:56,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,3304.0,N770SA,ATL,18:10,18:59,135.0,113.0,49.0,19:05,6.0,27.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,3307.0,N602SW,HRL,09:15,09:07,60.0,59.0,-8.0,09:18,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,3933.0,N401WN,ELP,10:40,10:43,90.0,85.0,3.0,10:54,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,3937.0,N946WN,DAL,08:10,08:05,60.0,57.0,-5.0,08:18,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,4195.0,N525SW,ELP,14:25,14:22,90.0,85.0,-3.0,14:34,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,4551.0,N963WN,DEN,08:30,08:29,125.0,121.0,-1.0,08:37,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,4621.0,N639SW,SAN,11:35,11:40,175.0,164.0,5.0,11:48,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,4630.0,N624SW,DEN,05:50,05:50,130.0,138.0,0.0,06:04,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,4819.0,N552WN,PHX,17:25,17:34,150.0,126.0,9.0,17:41,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,4913.0,N632SW,TPA,11:35,11:41,140.0,143.0,6.0,11:50,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,4924.0,N438WN,LAX,16:00,16:12,185.0,173.0,12.0,16:21,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,4927.0,N8301J,DCA,12:40,12:40,195.0,191.0,0.0,12:55,15.0,0.0,0.0,0.0,0.0,0.0,
2015-07-17,  WN,5888.0,N527SW,DAL,20:00,19:59,55.0,50.0,-1.0,20:09,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,704.0,N956WN,MCO,16:25,16:28,155.0,149.0,3.0,16:35,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1060.0,N606SW,PHX,15:00,15:00,135.0,136.0,0.0,15:09,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1133.0,N520SW,DAL,07:35,07:32,60.0,53.0,-3.0,07:43,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1192.0,N657SW,TPA,14:15,14:20,140.0,144.0,5.0,14:32,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1195.0,N8316H,MCO,07:10,07:16,155.0,154.0,6.0,07:28,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1201.0,N956WN,BNA,06:40,06:38,120.0,110.0,-2.0,06:45,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1211.0,N432WN,EWR,06:45,06:44,225.0,206.0,-1.0,06:52,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1216.0,N448WN,HOU,07:40,07:39,50.0,45.0,-1.0,07:52,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1219.0,N622SW,MDW,05:35,05:32,155.0,157.0,-3.0,05:43,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1220.0,N929WN,MSY,11:45,12:17,85.0,71.0,32.0,12:24,7.0,0.0,0.0,0.0,0.0,18.0,
2015-07-18,  WN,1240.0,N376SW,PHX,19:10,19:18,140.0,134.0,8.0,19:28,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1258.0,N642WN,DAL,19:00,19:21,55.0,50.0,21.0,19:29,8.0,1.0,0.0,0.0,0.0,15.0,
2015-07-18,  WN,1338.0,N962WN,SNA,07:30,07:39,180.0,170.0,9.0,07:51,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1366.0,N455WN,DEN,06:15,06:13,130.0,120.0,-2.0,06:22,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1693.0,N8621A,LAX,07:25,07:37,185.0,168.0,12.0,07:41,4.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1739.0,N7703A,PHX,09:35,09:32,140.0,128.0,-3.0,09:40,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1837.0,N962WN,MCO,19:50,21:33,160.0,143.0,103.0,21:39,6.0,65.0,0.0,0.0,0.0,21.0,
2015-07-18,  WN,1849.0,N937WN,DAL,14:05,14:24,55.0,50.0,19.0,14:32,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1928.0,N775SW,DCA,13:05,13:35,195.0,177.0,30.0,13:43,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1929.0,N775SW,DAL,20:45,20:49,55.0,52.0,4.0,20:59,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1937.0,N433LV,FLL,11:05,11:05,165.0,177.0,0.0,11:12,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,1962.0,N367SW,ATL,17:30,18:21,135.0,136.0,51.0,18:27,6.0,51.0,0.0,1.0,0.0,0.0,
2015-07-18,  WN,1979.0,N8607M,DEN,18:35,19:06,130.0,116.0,31.0,19:15,9.0,17.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,2023.0,N374SW,LAS,10:35,10:32,170.0,157.0,-3.0,10:40,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,2196.0,N423WN,LAS,16:00,16:01,170.0,214.0,1.0,16:09,8.0,0.0,0.0,45.0,0.0,0.0,
2015-07-18,  WN,2248.0,N366SW,ELP,14:00,14:20,90.0,83.0,20.0,14:31,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,2294.0,N363SW,DAL,09:45,09:44,55.0,54.0,-1.0,09:54,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,2295.0,N363SW,HOU,14:55,14:51,50.0,54.0,-4.0,14:57,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,2449.0,N7739A,BNA,16:25,16:21,120.0,105.0,-4.0,16:27,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,2458.0,N398SW,LAX,17:25,20:19,185.0,181.0,174.0,20:32,13.0,170.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,2474.0,N435WN,HOU,12:40,12:51,50.0,53.0,11.0,12:58,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,2743.0,N623SW,BWI,05:30,05:29,195.0,216.0,-1.0,05:39,10.0,0.0,0.0,20.0,0.0,0.0,
2015-07-18,  WN,2936.0,N352SW,LBB,13:55,14:00,70.0,64.0,5.0,14:13,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,3269.0,N376SW,STL,13:40,14:02,120.0,115.0,22.0,14:14,12.0,17.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,3347.0,N279WN,LAS,18:45,18:39,165.0,303.0,-6.0,18:55,16.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,3898.0,N8611F,SAN,11:15,11:11,170.0,154.0,-4.0,11:18,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,4280.0,N454WN,PDX,18:40,19:12,245.0,225.0,32.0,19:20,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,4357.0,N741SA,MDW,17:45,18:25,155.0,147.0,40.0,18:36,11.0,0.0,32.0,0.0,0.0,0.0,
2015-07-18,  WN,4359.0,N642WN,DEN,13:35,13:39,135.0,123.0,4.0,13:48,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,4425.0,N7748A,OAK,14:45,14:46,225.0,219.0,1.0,15:00,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,4436.0,N7717D,SAN,21:20,21:16,170.0,160.0,-4.0,21:27,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,4463.0,N7701B,BWI,16:10,18:45,205.0,187.0,155.0,18:53,8.0,24.0,0.0,0.0,0.0,113.0,
2015-07-18,  WN,4496.0,N373SW,ATL,06:50,06:50,135.0,126.0,0.0,06:58,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,4517.0,N522SW,HRL,10:45,10:40,60.0,54.0,-5.0,10:48,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,4548.0,N7748A,ELP,10:40,10:36,90.0,86.0,-4.0,10:47,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-18,  WN,4579.0,N967WN,SJC,13:10,13:55,215.0,199.0,45.0,14:02,7.0,0.0,0.0,0.0,0.0,29.0,
2015-07-19,  WN,144.0,N8610A,SAN,20:55,20:51,170.0,166.0,-4.0,21:07,16.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,178.0,N644SW,ELP,20:30,20:36,90.0,86.0,6.0,20:45,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,238.0,N429WN,DAL,12:30,12:32,55.0,48.0,2.0,12:41,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,285.0,N642WN,DAL,09:25,09:24,55.0,49.0,-1.0,09:33,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,311.0,N238WN,MDW,15:05,15:16,150.0,140.0,11.0,15:24,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,329.0,N659SW,HOU,16:00,16:05,50.0,41.0,5.0,16:12,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,341.0,N492WN,OAK,18:00,18:02,225.0,220.0,2.0,18:09,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,356.0,N640SW,PHX,20:10,20:25,140.0,135.0,15.0,20:36,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,359.0,N560WN,EWR,06:45,06:48,225.0,207.0,3.0,06:59,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,419.0,N7709A,MDW,18:15,18:10,155.0,151.0,-5.0,18:21,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,454.0,N515SW,HOU,11:30,11:32,50.0,44.0,2.0,11:42,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,554.0,N378SW,DEN,20:25,20:22,135.0,142.0,-3.0,20:30,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,556.0,N8326F,BWI,06:00,05:58,200.0,197.0,-2.0,06:24,26.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,604.0,N8629A,DEN,14:50,14:49,130.0,130.0,-1.0,14:59,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,658.0,N491WN,DEN,10:45,11:20,130.0,116.0,35.0,11:30,10.0,21.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,686.0,N8313F,MCO,17:25,17:52,155.0,151.0,27.0,18:00,8.0,0.0,0.0,0.0,0.0,23.0,
2015-07-19,  WN,709.0,N620SW,FLL,11:10,12:01,165.0,166.0,51.0,12:12,11.0,51.0,0.0,1.0,0.0,0.0,
2015-07-19,  WN,801.0,N604SW,DAL,15:35,15:40,60.0,49.0,5.0,15:48,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,829.0,N454WN,BWI,17:10,19:41,205.0,177.0,151.0,19:49,8.0,48.0,0.0,0.0,0.0,75.0,
2015-07-19,  WN,836.0,N8669B,BNA,13:30,13:56,120.0,110.0,26.0,14:03,7.0,16.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,857.0,N609SW,DAL,10:30,11:11,55.0,51.0,41.0,11:21,10.0,9.0,0.0,0.0,0.0,28.0,
2015-07-19,  WN,862.0,N8612K,SJC,18:35,18:44,215.0,206.0,9.0,18:56,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,891.0,N522SW,LBB,16:20,16:13,70.0,62.0,-7.0,16:22,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,998.0,N244WN,LAX,08:05,08:03,185.0,197.0,-2.0,08:11,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,1030.0,N8651A,PHX,12:25,12:22,140.0,128.0,-3.0,12:33,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,1354.0,N289CT,DAL,17:25,17:27,55.0,50.0,2.0,17:35,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,1403.0,N8612K,LAS,11:25,11:22,165.0,164.0,-3.0,11:33,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,1694.0,N466WN,PHX,07:00,07:00,140.0,128.0,0.0,07:09,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,1901.0,N364SW,MCO,10:25,10:24,155.0,157.0,-1.0,10:34,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,2263.0,N755SA,DAL,18:40,19:10,55.0,50.0,30.0,19:18,8.0,0.0,0.0,0.0,0.0,25.0,
2015-07-19,  WN,2284.0,N219WN,FLL,16:45,16:45,165.0,157.0,0.0,16:53,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,2485.0,N655WN,ATL,05:45,05:40,135.0,134.0,-5.0,05:50,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,2495.0,N570WN,SNA,07:35,07:33,180.0,197.0,-2.0,08:10,37.0,0.0,0.0,15.0,0.0,0.0,
2015-07-19,  WN,2876.0,N454WN,STL,13:25,14:18,120.0,113.0,53.0,14:27,9.0,6.0,0.0,0.0,0.0,40.0,
2015-07-19,  WN,3047.0,N8609A,LAS,20:20,20:21,165.0,181.0,1.0,20:29,8.0,0.0,0.0,17.0,0.0,0.0,
2015-07-19,  WN,3054.0,N570WN,PDX,18:45,21:44,245.0,229.0,179.0,21:55,11.0,130.0,0.0,0.0,0.0,33.0,
2015-07-19,  WN,3304.0,N229WN,ATL,18:10,18:07,135.0,141.0,-3.0,18:15,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,3569.0,N273WN,DAL,14:05,14:03,55.0,50.0,-2.0,14:11,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,3933.0,N551WN,ELP,10:40,10:47,90.0,81.0,7.0,10:56,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,3937.0,N292WN,DAL,08:10,08:11,60.0,66.0,1.0,08:19,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4033.0,N514SW,MSY,07:50,07:46,85.0,79.0,-4.0,07:59,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4057.0,N718SW,HOU,18:40,18:55,50.0,43.0,15.0,19:02,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4096.0,N491WN,BNA,05:30,06:13,120.0,118.0,43.0,06:21,8.0,41.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4116.0,N8325D,MDW,07:10,07:07,165.0,148.0,-3.0,07:18,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4137.0,N224WN,SJC,09:20,09:27,220.0,205.0,7.0,09:37,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4141.0,N658SW,HRL,09:20,09:15,60.0,55.0,-5.0,09:24,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4142.0,N481WN,LAS,06:05,00:00,165.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4180.0,N387SW,SAN,11:30,12:03,175.0,158.0,33.0,12:12,9.0,4.0,0.0,0.0,0.0,12.0,
2015-07-19,  WN,4195.0,N607SW,ELP,14:25,14:20,90.0,81.0,-5.0,14:29,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4365.0,N623SW,MCO,08:30,09:21,155.0,159.0,51.0,09:30,9.0,48.0,0.0,4.0,0.0,3.0,
2015-07-19,  WN,4551.0,N626SW,DEN,08:30,08:37,125.0,121.0,7.0,08:47,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4630.0,N620SW,DEN,05:50,05:48,130.0,120.0,-2.0,05:59,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4819.0,N7750A,PHX,17:25,18:43,150.0,130.0,78.0,18:51,8.0,58.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,4913.0,N7732A,TPA,11:35,11:55,140.0,141.0,20.0,12:04,9.0,9.0,0.0,1.0,0.0,11.0,
2015-07-19,  WN,4924.0,N208WN,LAX,16:00,18:13,185.0,176.0,133.0,18:23,10.0,0.0,0.0,124.0,0.0,0.0,
2015-07-19,  WN,4927.0,N8610A,DCA,12:40,12:37,195.0,176.0,-3.0,12:47,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-19,  WN,5888.0,N528SW,DAL,20:00,20:06,55.0,54.0,6.0,20:17,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,103.0,N8647A,MDW,06:30,06:27,165.0,152.0,-3.0,06:38,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,144.0,N8634A,SAN,20:55,20:51,170.0,175.0,-4.0,21:09,18.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,178.0,N201LV,ELP,20:30,20:41,90.0,88.0,11.0,20:55,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,232.0,N778SW,ATL,05:45,05:43,135.0,140.0,-2.0,05:52,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,238.0,N290WN,DAL,12:30,12:32,55.0,50.0,2.0,12:41,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,285.0,N515SW,DAL,09:25,09:20,55.0,54.0,-5.0,09:29,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,311.0,N607SW,MDW,15:05,15:13,150.0,147.0,8.0,15:22,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,329.0,N515SW,HOU,16:00,15:58,50.0,42.0,-2.0,16:05,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,341.0,N960WN,OAK,18:00,17:59,225.0,233.0,-1.0,18:13,14.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,356.0,N745SW,PHX,20:10,20:25,140.0,133.0,15.0,20:34,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,359.0,N258WN,EWR,06:45,06:40,225.0,202.0,-5.0,06:46,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,419.0,N486WN,MDW,18:15,18:18,155.0,158.0,3.0,18:26,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,454.0,N659SW,HOU,11:30,11:34,50.0,48.0,4.0,11:42,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,554.0,N243WN,DEN,20:25,20:27,135.0,125.0,2.0,20:38,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,556.0,N8632A,BWI,06:00,05:59,200.0,180.0,-1.0,06:08,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,604.0,N8329B,DEN,14:50,14:47,130.0,120.0,-3.0,14:56,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,622.0,N233LV,MSY,07:20,07:16,85.0,80.0,-4.0,07:27,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,626.0,N929WN,HOU,05:35,05:34,45.0,39.0,-1.0,05:42,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,657.0,N225WN,DAL,17:25,17:24,55.0,50.0,-1.0,17:31,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,658.0,N746SW,DEN,10:45,10:43,130.0,115.0,-2.0,10:53,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,664.0,N799SW,SJC,06:35,06:33,220.0,206.0,-2.0,06:45,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,686.0,N8659D,MCO,17:25,17:36,155.0,155.0,11.0,17:48,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,709.0,N601WN,FLL,11:10,11:11,165.0,157.0,1.0,11:17,6.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,771.0,N493WN,HOU,18:40,19:48,50.0,42.0,68.0,19:54,6.0,9.0,0.0,0.0,0.0,51.0,
2015-07-20,  WN,801.0,N522SW,DAL,15:35,16:09,60.0,49.0,34.0,16:17,8.0,2.0,0.0,0.0,0.0,21.0,
2015-07-20,  WN,829.0,N614SW,BWI,17:10,18:09,205.0,192.0,59.0,18:20,11.0,12.0,0.0,0.0,0.0,34.0,
2015-07-20,  WN,836.0,N8311Q,BNA,13:30,13:33,120.0,121.0,3.0,13:41,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,857.0,N603SW,DAL,10:30,10:28,55.0,53.0,-2.0,10:37,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,862.0,N8614M,SJC,18:35,18:39,215.0,204.0,4.0,18:46,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,891.0,N691WN,LBB,16:20,16:17,70.0,62.0,-3.0,16:26,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,893.0,N259WN,LAS,05:35,05:35,165.0,158.0,0.0,05:48,13.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,1017.0,N511SW,DAL,06:30,06:30,60.0,53.0,0.0,06:42,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,1030.0,N8624J,PHX,12:25,12:19,140.0,141.0,-6.0,12:29,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,1249.0,N391SW,LAX,05:30,05:28,185.0,195.0,-2.0,05:49,21.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,1255.0,N603SW,BNA,05:10,05:07,120.0,121.0,-3.0,05:18,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,1403.0,N8656B,LAS,11:25,11:24,165.0,153.0,-1.0,11:35,11.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,1694.0,N7713A,PHX,07:00,07:00,140.0,128.0,0.0,07:09,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,1901.0,N366SW,MCO,10:25,10:34,155.0,164.0,9.0,10:42,8.0,9.0,0.0,9.0,0.0,0.0,
2015-07-20,  WN,2263.0,N422WN,DAL,18:40,18:45,55.0,50.0,5.0,18:52,7.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,2284.0,N953WN,FLL,16:45,16:41,165.0,161.0,-4.0,16:53,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,2495.0,N924WN,SNA,07:35,07:30,180.0,169.0,-5.0,07:40,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,2876.0,N272WN,STL,13:25,13:25,120.0,116.0,0.0,13:35,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,2950.0,N785SW,DAL,14:05,14:04,55.0,49.0,-1.0,14:12,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,3047.0,N500WR,LAS,20:20,20:18,165.0,156.0,-2.0,20:26,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,3054.0,N272WN,PDX,18:45,18:46,245.0,229.0,1.0,18:56,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,3304.0,N553WN,ATL,18:10,18:10,135.0,133.0,0.0,18:22,12.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,3307.0,N624SW,HRL,09:15,09:13,60.0,55.0,-2.0,09:21,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,3933.0,N550WN,ELP,10:40,10:39,90.0,91.0,-1.0,10:57,18.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,3937.0,N751SW,DAL,08:10,08:20,60.0,50.0,10.0,08:28,8.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,4195.0,N525SW,ELP,14:25,14:48,90.0,91.0,23.0,14:57,9.0,23.0,0.0,1.0,0.0,0.0,
2015-07-20,  WN,4551.0,N644SW,DEN,08:30,08:30,125.0,123.0,0.0,08:46,16.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,4621.0,N616SW,SAN,11:35,11:33,175.0,183.0,-2.0,11:43,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,4630.0,N601WN,DEN,05:50,05:49,130.0,118.0,-1.0,05:59,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,4819.0,N7712G,PHX,17:25,17:25,150.0,135.0,0.0,17:35,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,4913.0,N639SW,TPA,11:35,11:48,140.0,145.0,13.0,11:56,8.0,9.0,0.0,5.0,0.0,4.0,
2015-07-20,  WN,4924.0,N562WN,LAX,16:00,16:04,185.0,182.0,4.0,16:14,10.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,4927.0,N8634A,DCA,12:40,12:44,195.0,180.0,4.0,12:53,9.0,0.0,0.0,0.0,0.0,0.0,
2015-07-20,  WN,5888.0,N511SW,DAL,20:00,20:05,55.0,48.0,5.0,20:12,7.0,0.0,0.0,0.0,0.0,0.0,
